cell,gene,expr_real,expr_wt,expr_ko,diff
12085,FOXM1,0.0,2.0,0.0,-2.0
12086,FOXM1,1.0,0.0,0.0,0.0
12087,FOXM1,0.0,0.0,0.0,0.0
12088,FOXM1,0.0,0.0,0.0,0.0
12089,FOXM1,0.0,0.0,0.0,0.0
12090,FOXM1,0.0,0.0,0.0,0.0
12091,FOXM1,1.0,0.0,0.0,0.0
12092,FOXM1,0.0,0.0,0.0,0.0
12093,FOXM1,0.0,0.0,0.0,0.0
12094,FOXM1,0.0,0.0,0.0,0.0
12095,FOXM1,0.0,0.0,0.0,0.0
12096,FOXM1,1.0,0.0,0.0,0.0
12097,FOXM1,0.0,0.0,0.0,0.0
12098,FOXM1,0.0,3.0,0.0,-3.0
12099,FOXM1,0.0,0.0,0.0,0.0
12100,FOXM1,0.0,1.0,0.0,-1.0
12101,FOXM1,0.0,3.0,0.0,-3.0
12102,FOXM1,0.0,0.0,0.0,0.0
12103,FOXM1,0.0,0.0,0.0,0.0
12104,FOXM1,0.0,0.0,0.0,0.0
12105,FOXM1,0.0,0.0,0.0,0.0
12106,FOXM1,1.0,1.0,0.0,-1.0
12107,FOXM1,0.0,1.0,0.0,-1.0
12108,FOXM1,0.0,4.0,0.0,-4.0
12109,FOXM1,0.0,1.0,0.0,-1.0
12110,FOXM1,3.0,0.0,0.0,0.0
12111,FOXM1,0.0,3.0,0.0,-3.0
12112,FOXM1,2.0,0.0,0.0,0.0
12113,FOXM1,0.0,0.0,0.0,0.0
12114,FOXM1,0.0,0.0,0.0,0.0
12115,FOXM1,0.0,0.0,0.0,0.0
12116,FOXM1,1.0,0.0,1.0,1.0
12117,FOXM1,0.0,0.0,0.0,0.0
12118,FOXM1,0.0,0.0,0.0,0.0
12119,FOXM1,0.0,0.0,0.0,0.0
12120,FOXM1,0.0,2.0,0.0,-2.0
12121,FOXM1,0.0,0.0,0.0,0.0
12122,FOXM1,2.0,4.0,0.0,-4.0
12123,FOXM1,0.0,0.0,0.0,0.0
12124,FOXM1,1.0,0.0,0.0,0.0
12125,FOXM1,0.0,0.0,0.0,0.0
12126,FOXM1,0.0,0.0,0.0,0.0
12127,FOXM1,0.0,0.0,0.0,0.0
12128,FOXM1,0.0,0.0,0.0,0.0
12129,FOXM1,0.0,3.0,0.0,-3.0
12130,FOXM1,0.0,1.0,0.0,-1.0
12131,FOXM1,0.0,0.0,0.0,0.0
12132,FOXM1,0.0,0.0,0.0,0.0
12133,FOXM1,0.0,1.0,0.0,-1.0
12134,FOXM1,0.0,1.0,0.0,-1.0
12135,FOXM1,0.0,0.0,0.0,0.0
12136,FOXM1,1.0,0.0,0.0,0.0
12137,FOXM1,0.0,0.0,0.0,0.0
12138,FOXM1,0.0,0.0,0.0,0.0
12139,FOXM1,0.0,1.0,0.0,-1.0
12140,FOXM1,0.0,0.0,0.0,0.0
12141,FOXM1,1.0,0.0,0.0,0.0
12142,FOXM1,0.0,0.0,0.0,0.0
12143,FOXM1,0.0,0.0,0.0,0.0
12144,FOXM1,0.0,1.0,0.0,-1.0
12145,FOXM1,1.0,0.0,0.0,0.0
12146,FOXM1,0.0,2.0,0.0,-2.0
12147,FOXM1,0.0,0.0,0.0,0.0
12148,FOXM1,0.0,0.0,0.0,0.0
12149,FOXM1,0.0,0.0,0.0,0.0
12150,FOXM1,1.0,0.0,0.0,0.0
12151,FOXM1,0.0,0.0,0.0,0.0
12152,FOXM1,0.0,0.0,0.0,0.0
12153,FOXM1,0.0,0.0,0.0,0.0
12154,FOXM1,0.0,0.0,0.0,0.0
12155,FOXM1,0.0,0.0,0.0,0.0
12156,FOXM1,0.0,0.0,0.0,0.0
12157,FOXM1,0.0,0.0,0.0,0.0
12158,FOXM1,0.0,0.0,0.0,0.0
12159,FOXM1,0.0,0.0,0.0,0.0
12160,FOXM1,1.0,0.0,0.0,0.0
12161,FOXM1,0.0,0.0,0.0,0.0
12162,FOXM1,0.0,0.0,0.0,0.0
12163,FOXM1,0.0,0.0,0.0,0.0
12164,FOXM1,0.0,0.0,0.0,0.0
12165,FOXM1,0.0,0.0,0.0,0.0
12166,FOXM1,0.0,0.0,0.0,0.0
12167,FOXM1,0.0,0.0,0.0,0.0
12168,FOXM1,0.0,0.0,0.0,0.0
12169,FOXM1,0.0,0.0,0.0,0.0
12170,FOXM1,0.0,0.0,0.0,0.0
12171,FOXM1,0.0,1.0,0.0,-1.0
12172,FOXM1,0.0,1.0,0.0,-1.0
12173,FOXM1,0.0,3.0,0.0,-3.0
12174,FOXM1,0.0,0.0,0.0,0.0
12175,FOXM1,0.0,0.0,0.0,0.0
12176,FOXM1,0.0,0.0,0.0,0.0
12177,FOXM1,0.0,1.0,0.0,-1.0
12178,FOXM1,2.0,0.0,0.0,0.0
12179,FOXM1,0.0,0.0,0.0,0.0
12180,FOXM1,1.0,3.0,0.0,-3.0
12181,FOXM1,0.0,0.0,0.0,0.0
12182,FOXM1,0.0,0.0,0.0,0.0
12183,FOXM1,0.0,0.0,0.0,0.0
12184,FOXM1,1.0,0.0,0.0,0.0
12185,FOXM1,0.0,1.0,0.0,-1.0
12186,FOXM1,0.0,0.0,0.0,0.0
12187,FOXM1,0.0,0.0,0.0,0.0
12188,FOXM1,0.0,2.0,0.0,-2.0
12189,FOXM1,0.0,0.0,0.0,0.0
12190,FOXM1,0.0,1.0,0.0,-1.0
12191,FOXM1,0.0,0.0,0.0,0.0
12192,FOXM1,0.0,0.0,0.0,0.0
12193,FOXM1,0.0,0.0,0.0,0.0
12194,FOXM1,0.0,0.0,0.0,0.0
12195,FOXM1,0.0,0.0,0.0,0.0
12196,FOXM1,0.0,0.0,0.0,0.0
12197,FOXM1,0.0,0.0,0.0,0.0
12198,FOXM1,0.0,0.0,0.0,0.0
12199,FOXM1,0.0,0.0,0.0,0.0
12200,FOXM1,0.0,2.0,0.0,-2.0
12201,FOXM1,4.0,0.0,0.0,0.0
12202,FOXM1,0.0,0.0,0.0,0.0
12203,FOXM1,0.0,1.0,0.0,-1.0
12204,FOXM1,0.0,2.0,0.0,-2.0
12205,FOXM1,0.0,0.0,0.0,0.0
12206,FOXM1,0.0,0.0,0.0,0.0
12207,FOXM1,0.0,0.0,0.0,0.0
12208,FOXM1,0.0,0.0,0.0,0.0
12209,FOXM1,0.0,4.0,0.0,-4.0
12210,FOXM1,2.0,0.0,0.0,0.0
12211,FOXM1,0.0,2.0,0.0,-2.0
12212,FOXM1,0.0,0.0,0.0,0.0
12213,FOXM1,2.0,0.0,0.0,0.0
12214,FOXM1,0.0,0.0,1.0,1.0
12215,FOXM1,0.0,2.0,0.0,-2.0
12216,FOXM1,1.0,4.0,0.0,-4.0
12217,FOXM1,0.0,1.0,0.0,-1.0
12218,FOXM1,0.0,0.0,0.0,0.0
12219,FOXM1,0.0,0.0,0.0,0.0
12220,FOXM1,0.0,0.0,0.0,0.0
12221,FOXM1,0.0,1.0,0.0,-1.0
12222,FOXM1,0.0,2.0,0.0,-2.0
12223,FOXM1,0.0,0.0,0.0,0.0
12224,FOXM1,3.0,0.0,0.0,0.0
12225,FOXM1,0.0,0.0,0.0,0.0
12226,FOXM1,2.0,0.0,0.0,0.0
12227,FOXM1,0.0,0.0,0.0,0.0
12228,FOXM1,0.0,0.0,0.0,0.0
12229,FOXM1,0.0,0.0,0.0,0.0
12230,FOXM1,0.0,0.0,0.0,0.0
12231,FOXM1,1.0,0.0,0.0,0.0
12232,FOXM1,0.0,0.0,0.0,0.0
12233,FOXM1,0.0,0.0,0.0,0.0
12234,FOXM1,0.0,0.0,0.0,0.0
12235,FOXM1,0.0,1.0,0.0,-1.0
12236,FOXM1,0.0,0.0,0.0,0.0
12237,FOXM1,1.0,3.0,0.0,-3.0
12238,FOXM1,0.0,0.0,0.0,0.0
12239,FOXM1,0.0,2.0,0.0,-2.0
12240,FOXM1,0.0,0.0,0.0,0.0
12241,FOXM1,0.0,0.0,0.0,0.0
12242,FOXM1,0.0,0.0,0.0,0.0
12243,FOXM1,0.0,3.0,0.0,-3.0
12244,FOXM1,0.0,0.0,0.0,0.0
12245,FOXM1,0.0,1.0,0.0,-1.0
12246,FOXM1,0.0,0.0,0.0,0.0
12247,FOXM1,0.0,0.0,0.0,0.0
12248,FOXM1,0.0,2.0,0.0,-2.0
12249,FOXM1,0.0,0.0,0.0,0.0
12250,FOXM1,1.0,0.0,0.0,0.0
12251,FOXM1,0.0,0.0,0.0,0.0
12252,FOXM1,0.0,0.0,0.0,0.0
12253,FOXM1,0.0,0.0,0.0,0.0
12254,FOXM1,1.0,3.0,0.0,-3.0
12255,FOXM1,0.0,0.0,0.0,0.0
12256,FOXM1,0.0,0.0,0.0,0.0
12257,FOXM1,0.0,0.0,0.0,0.0
12258,FOXM1,1.0,0.0,0.0,0.0
12259,FOXM1,0.0,0.0,0.0,0.0
12260,FOXM1,0.0,2.0,0.0,-2.0
12261,FOXM1,0.0,0.0,0.0,0.0
12262,FOXM1,2.0,0.0,1.0,1.0
12263,FOXM1,0.0,2.0,0.0,-2.0
12264,FOXM1,0.0,0.0,0.0,0.0
12265,FOXM1,1.0,0.0,0.0,0.0
12266,FOXM1,0.0,0.0,0.0,0.0
12267,FOXM1,1.0,0.0,0.0,0.0
12268,FOXM1,0.0,0.0,0.0,0.0
12269,FOXM1,0.0,0.0,0.0,0.0
12270,FOXM1,3.0,0.0,0.0,0.0
12271,FOXM1,0.0,3.0,0.0,-3.0
12272,FOXM1,0.0,0.0,0.0,0.0
12273,FOXM1,0.0,1.0,0.0,-1.0
12274,FOXM1,1.0,0.0,0.0,0.0
12275,FOXM1,0.0,0.0,0.0,0.0
12276,FOXM1,0.0,0.0,0.0,0.0
12277,FOXM1,0.0,0.0,0.0,0.0
12278,FOXM1,0.0,2.0,0.0,-2.0
12279,FOXM1,0.0,1.0,0.0,-1.0
12280,FOXM1,0.0,0.0,0.0,0.0
12281,FOXM1,0.0,1.0,0.0,-1.0
12282,FOXM1,0.0,0.0,0.0,0.0
12283,FOXM1,1.0,1.0,0.0,-1.0
12284,FOXM1,0.0,1.0,0.0,-1.0
12285,FOXM1,0.0,0.0,0.0,0.0
12286,FOXM1,0.0,0.0,0.0,0.0
12287,FOXM1,2.0,3.0,0.0,-3.0
12288,FOXM1,0.0,4.0,0.0,-4.0
12289,FOXM1,0.0,2.0,0.0,-2.0
12290,FOXM1,0.0,1.0,0.0,-1.0
12291,FOXM1,0.0,0.0,0.0,0.0
12292,FOXM1,3.0,1.0,0.0,-1.0
12293,FOXM1,0.0,0.0,1.0,1.0
12294,FOXM1,0.0,0.0,0.0,0.0
12295,FOXM1,0.0,2.0,0.0,-2.0
12296,FOXM1,4.0,2.0,0.0,-2.0
12297,FOXM1,0.0,0.0,0.0,0.0
12298,FOXM1,0.0,0.0,0.0,0.0
12299,FOXM1,0.0,1.0,0.0,-1.0
12300,FOXM1,0.0,0.0,0.0,0.0
12301,FOXM1,0.0,0.0,0.0,0.0
12302,FOXM1,0.0,0.0,0.0,0.0
12303,FOXM1,4.0,0.0,0.0,0.0
12304,FOXM1,0.0,0.0,0.0,0.0
12305,FOXM1,0.0,0.0,0.0,0.0
12306,FOXM1,0.0,0.0,0.0,0.0
12307,FOXM1,0.0,0.0,0.0,0.0
12308,FOXM1,0.0,0.0,0.0,0.0
12309,FOXM1,0.0,2.0,0.0,-2.0
12310,FOXM1,0.0,1.0,0.0,-1.0
12311,FOXM1,1.0,0.0,0.0,0.0
12312,FOXM1,0.0,0.0,0.0,0.0
12313,FOXM1,2.0,1.0,0.0,-1.0
12314,FOXM1,0.0,1.0,0.0,-1.0
12315,FOXM1,0.0,0.0,0.0,0.0
12316,FOXM1,1.0,0.0,0.0,0.0
12317,FOXM1,0.0,0.0,0.0,0.0
12318,FOXM1,0.0,1.0,0.0,-1.0
12319,FOXM1,0.0,0.0,0.0,0.0
12320,FOXM1,2.0,0.0,0.0,0.0
12321,FOXM1,0.0,0.0,0.0,0.0
12322,FOXM1,0.0,0.0,0.0,0.0
12323,FOXM1,0.0,0.0,0.0,0.0
12324,FOXM1,0.0,0.0,0.0,0.0
12325,FOXM1,0.0,0.0,0.0,0.0
12326,FOXM1,0.0,0.0,0.0,0.0
12327,FOXM1,1.0,0.0,0.0,0.0
12328,FOXM1,0.0,0.0,0.0,0.0
12329,FOXM1,0.0,0.0,0.0,0.0
12330,FOXM1,0.0,0.0,0.0,0.0
12331,FOXM1,0.0,0.0,0.0,0.0
12332,FOXM1,0.0,0.0,0.0,0.0
12333,FOXM1,0.0,0.0,0.0,0.0
12334,FOXM1,0.0,0.0,0.0,0.0
12335,FOXM1,0.0,2.0,0.0,-2.0
12336,FOXM1,0.0,0.0,0.0,0.0
12337,FOXM1,0.0,0.0,0.0,0.0
12338,FOXM1,0.0,3.0,0.0,-3.0
12339,FOXM1,0.0,0.0,0.0,0.0
12340,FOXM1,0.0,0.0,0.0,0.0
12341,FOXM1,0.0,0.0,0.0,0.0
12342,FOXM1,0.0,0.0,0.0,0.0
12343,FOXM1,0.0,0.0,0.0,0.0
12344,FOXM1,0.0,0.0,0.0,0.0
12345,FOXM1,0.0,0.0,0.0,0.0
12346,FOXM1,0.0,0.0,0.0,0.0
12347,FOXM1,0.0,0.0,0.0,0.0
12348,FOXM1,0.0,1.0,0.0,-1.0
12349,FOXM1,0.0,0.0,0.0,0.0
12350,FOXM1,0.0,1.0,0.0,-1.0
12351,FOXM1,0.0,1.0,0.0,-1.0
12352,FOXM1,1.0,0.0,0.0,0.0
12353,FOXM1,0.0,1.0,0.0,-1.0
12354,FOXM1,0.0,0.0,0.0,0.0
12355,FOXM1,0.0,0.0,0.0,0.0
12356,FOXM1,3.0,0.0,0.0,0.0
12357,FOXM1,0.0,0.0,0.0,0.0
12358,FOXM1,0.0,0.0,0.0,0.0
12359,FOXM1,0.0,2.0,0.0,-2.0
12360,FOXM1,0.0,1.0,0.0,-1.0
12361,FOXM1,1.0,0.0,0.0,0.0
12362,FOXM1,1.0,1.0,0.0,-1.0
12363,FOXM1,0.0,1.0,0.0,-1.0
12364,FOXM1,0.0,0.0,0.0,0.0
12365,FOXM1,0.0,0.0,0.0,0.0
12366,FOXM1,0.0,3.0,0.0,-3.0
12367,FOXM1,0.0,0.0,0.0,0.0
12368,FOXM1,1.0,0.0,0.0,0.0
12369,FOXM1,0.0,0.0,0.0,0.0
12370,FOXM1,2.0,0.0,0.0,0.0
12371,FOXM1,0.0,0.0,0.0,0.0
12372,FOXM1,0.0,0.0,0.0,0.0
12373,FOXM1,0.0,0.0,0.0,0.0
12374,FOXM1,0.0,0.0,1.0,1.0
12375,FOXM1,0.0,0.0,0.0,0.0
12376,FOXM1,0.0,1.0,0.0,-1.0
12377,FOXM1,0.0,0.0,0.0,0.0
12378,FOXM1,2.0,0.0,0.0,0.0
12379,FOXM1,0.0,0.0,0.0,0.0
12380,FOXM1,0.0,3.0,0.0,-3.0
12381,FOXM1,0.0,1.0,0.0,-1.0
12382,FOXM1,0.0,0.0,0.0,0.0
12383,FOXM1,0.0,0.0,0.0,0.0
12384,FOXM1,0.0,0.0,0.0,0.0
12385,FOXM1,0.0,0.0,0.0,0.0
12386,FOXM1,0.0,0.0,0.0,0.0
12387,FOXM1,1.0,0.0,0.0,0.0
12388,FOXM1,0.0,0.0,0.0,0.0
12389,FOXM1,4.0,2.0,0.0,-2.0
12390,FOXM1,0.0,0.0,0.0,0.0
12391,FOXM1,0.0,0.0,0.0,0.0
12392,FOXM1,0.0,0.0,0.0,0.0
12393,FOXM1,0.0,4.0,0.0,-4.0
12394,FOXM1,2.0,0.0,0.0,0.0
12395,FOXM1,0.0,0.0,0.0,0.0
12396,FOXM1,0.0,0.0,0.0,0.0
12397,FOXM1,2.0,0.0,0.0,0.0
12398,FOXM1,0.0,0.0,0.0,0.0
12399,FOXM1,0.0,1.0,0.0,-1.0
12400,FOXM1,2.0,0.0,0.0,0.0
12401,FOXM1,0.0,0.0,0.0,0.0
12402,FOXM1,0.0,0.0,0.0,0.0
12403,FOXM1,0.0,0.0,0.0,0.0
12404,FOXM1,1.0,0.0,0.0,0.0
12405,FOXM1,1.0,0.0,0.0,0.0
12406,FOXM1,0.0,1.0,0.0,-1.0
12407,FOXM1,0.0,0.0,0.0,0.0
12408,FOXM1,0.0,0.0,0.0,0.0
12409,FOXM1,1.0,0.0,0.0,0.0
12410,FOXM1,0.0,1.0,0.0,-1.0
12411,FOXM1,6.0,0.0,0.0,0.0
12412,FOXM1,0.0,0.0,0.0,0.0
12413,FOXM1,0.0,1.0,0.0,-1.0
12414,FOXM1,0.0,0.0,0.0,0.0
12415,FOXM1,0.0,0.0,0.0,0.0
12416,FOXM1,0.0,0.0,0.0,0.0
12417,FOXM1,0.0,0.0,0.0,0.0
12418,FOXM1,0.0,1.0,0.0,-1.0
12419,FOXM1,0.0,0.0,0.0,0.0
12420,FOXM1,0.0,0.0,0.0,0.0
12421,FOXM1,0.0,0.0,0.0,0.0
12422,FOXM1,1.0,0.0,0.0,0.0
12423,FOXM1,0.0,1.0,0.0,-1.0
12424,FOXM1,1.0,0.0,0.0,0.0
12425,FOXM1,0.0,2.0,0.0,-2.0
12426,FOXM1,0.0,0.0,0.0,0.0
12427,FOXM1,0.0,0.0,0.0,0.0
12428,FOXM1,4.0,0.0,0.0,0.0
12429,FOXM1,2.0,0.0,0.0,0.0
12430,FOXM1,5.0,0.0,0.0,0.0
12431,FOXM1,0.0,0.0,0.0,0.0
12432,FOXM1,0.0,0.0,0.0,0.0
12433,FOXM1,0.0,0.0,1.0,1.0
12434,FOXM1,0.0,0.0,0.0,0.0
12435,FOXM1,0.0,0.0,0.0,0.0
12436,FOXM1,0.0,0.0,0.0,0.0
12437,FOXM1,0.0,2.0,0.0,-2.0
12438,FOXM1,0.0,0.0,0.0,0.0
12439,FOXM1,0.0,0.0,0.0,0.0
12440,FOXM1,0.0,0.0,0.0,0.0
12441,FOXM1,0.0,0.0,0.0,0.0
12442,FOXM1,0.0,0.0,0.0,0.0
12443,FOXM1,0.0,0.0,0.0,0.0
12444,FOXM1,0.0,2.0,0.0,-2.0
12445,FOXM1,0.0,0.0,0.0,0.0
12446,FOXM1,0.0,0.0,0.0,0.0
12447,FOXM1,0.0,0.0,0.0,0.0
12448,FOXM1,0.0,0.0,0.0,0.0
12449,FOXM1,0.0,0.0,0.0,0.0
12450,FOXM1,0.0,4.0,0.0,-4.0
12451,FOXM1,0.0,1.0,0.0,-1.0
12452,FOXM1,2.0,0.0,0.0,0.0
12453,FOXM1,0.0,0.0,0.0,0.0
12454,FOXM1,0.0,0.0,0.0,0.0
12455,FOXM1,0.0,1.0,0.0,-1.0
12456,FOXM1,3.0,0.0,0.0,0.0
12457,FOXM1,0.0,0.0,0.0,0.0
12458,FOXM1,0.0,0.0,0.0,0.0
12459,FOXM1,0.0,2.0,1.0,-1.0
12460,FOXM1,0.0,0.0,0.0,0.0
12461,FOXM1,0.0,0.0,0.0,0.0
12462,FOXM1,1.0,0.0,0.0,0.0
12463,FOXM1,0.0,0.0,0.0,0.0
12464,FOXM1,2.0,0.0,0.0,0.0
12465,FOXM1,1.0,0.0,0.0,0.0
12466,FOXM1,0.0,1.0,0.0,-1.0
12467,FOXM1,0.0,0.0,0.0,0.0
12468,FOXM1,0.0,1.0,0.0,-1.0
12469,FOXM1,0.0,0.0,0.0,0.0
12470,FOXM1,2.0,0.0,0.0,0.0
12471,FOXM1,0.0,0.0,0.0,0.0
12472,FOXM1,2.0,0.0,0.0,0.0
12473,FOXM1,0.0,2.0,0.0,-2.0
12474,FOXM1,0.0,0.0,0.0,0.0
12475,FOXM1,0.0,0.0,0.0,0.0
12476,FOXM1,0.0,0.0,0.0,0.0
12477,FOXM1,0.0,2.0,0.0,-2.0
12478,FOXM1,0.0,2.0,0.0,-2.0
12479,FOXM1,1.0,0.0,0.0,0.0
12480,FOXM1,0.0,0.0,0.0,0.0
12481,FOXM1,0.0,0.0,0.0,0.0
12482,FOXM1,0.0,0.0,0.0,0.0
12483,FOXM1,0.0,2.0,0.0,-2.0
12484,FOXM1,0.0,1.0,0.0,-1.0
12485,FOXM1,2.0,0.0,0.0,0.0
12486,FOXM1,2.0,0.0,0.0,0.0
12487,FOXM1,0.0,2.0,0.0,-2.0
12488,FOXM1,2.0,0.0,0.0,0.0
12489,FOXM1,1.0,2.0,0.0,-2.0
12490,FOXM1,0.0,0.0,0.0,0.0
12491,FOXM1,2.0,0.0,0.0,0.0
12492,FOXM1,0.0,2.0,0.0,-2.0
12493,FOXM1,0.0,0.0,0.0,0.0
12494,FOXM1,0.0,2.0,0.0,-2.0
12495,FOXM1,0.0,0.0,0.0,0.0
12496,FOXM1,2.0,0.0,0.0,0.0
12497,FOXM1,0.0,0.0,0.0,0.0
12498,FOXM1,0.0,0.0,0.0,0.0
12499,FOXM1,0.0,4.0,0.0,-4.0
12500,FOXM1,0.0,0.0,0.0,0.0
12501,FOXM1,0.0,0.0,0.0,0.0
12502,FOXM1,0.0,0.0,0.0,0.0
12503,FOXM1,0.0,0.0,0.0,0.0
12504,FOXM1,0.0,0.0,0.0,0.0
12505,FOXM1,0.0,2.0,0.0,-2.0
12506,FOXM1,0.0,0.0,0.0,0.0
12507,FOXM1,0.0,0.0,0.0,0.0
12508,FOXM1,0.0,0.0,0.0,0.0
12509,FOXM1,0.0,0.0,0.0,0.0
12510,FOXM1,0.0,5.0,0.0,-5.0
12511,FOXM1,1.0,1.0,0.0,-1.0
12512,FOXM1,1.0,0.0,0.0,0.0
12513,FOXM1,0.0,0.0,0.0,0.0
12514,FOXM1,0.0,1.0,0.0,-1.0
12515,FOXM1,0.0,0.0,0.0,0.0
12516,FOXM1,1.0,0.0,0.0,0.0
12517,FOXM1,0.0,1.0,0.0,-1.0
12518,FOXM1,0.0,0.0,0.0,0.0
12519,FOXM1,0.0,0.0,0.0,0.0
12520,FOXM1,0.0,0.0,0.0,0.0
12521,FOXM1,0.0,0.0,0.0,0.0
12522,FOXM1,0.0,0.0,0.0,0.0
12523,FOXM1,0.0,0.0,0.0,0.0
12524,FOXM1,0.0,2.0,0.0,-2.0
12525,FOXM1,0.0,0.0,0.0,0.0
12526,FOXM1,0.0,0.0,0.0,0.0
12527,FOXM1,0.0,0.0,0.0,0.0
12528,FOXM1,1.0,0.0,0.0,0.0
12529,FOXM1,0.0,1.0,1.0,0.0
12530,FOXM1,0.0,0.0,0.0,0.0
12531,FOXM1,0.0,1.0,0.0,-1.0
12532,FOXM1,0.0,0.0,0.0,0.0
12533,FOXM1,0.0,0.0,0.0,0.0
12534,FOXM1,0.0,0.0,0.0,0.0
12535,FOXM1,0.0,0.0,0.0,0.0
12536,FOXM1,0.0,0.0,0.0,0.0
12537,FOXM1,0.0,0.0,0.0,0.0
12538,FOXM1,0.0,0.0,0.0,0.0
12539,FOXM1,0.0,0.0,0.0,0.0
12540,FOXM1,0.0,1.0,0.0,-1.0
12541,FOXM1,0.0,0.0,0.0,0.0
12542,FOXM1,0.0,0.0,0.0,0.0
12543,FOXM1,1.0,0.0,0.0,0.0
12544,FOXM1,0.0,0.0,0.0,0.0
12545,FOXM1,0.0,0.0,0.0,0.0
12546,FOXM1,0.0,0.0,0.0,0.0
12547,FOXM1,0.0,0.0,0.0,0.0
12548,FOXM1,1.0,0.0,0.0,0.0
12549,FOXM1,0.0,0.0,0.0,0.0
12550,FOXM1,0.0,0.0,0.0,0.0
12551,FOXM1,0.0,0.0,0.0,0.0
12552,FOXM1,0.0,2.0,0.0,-2.0
12553,FOXM1,0.0,0.0,0.0,0.0
12554,FOXM1,0.0,1.0,0.0,-1.0
12555,FOXM1,2.0,0.0,0.0,0.0
12556,FOXM1,0.0,1.0,0.0,-1.0
12557,FOXM1,0.0,0.0,0.0,0.0
12558,FOXM1,0.0,0.0,0.0,0.0
12559,FOXM1,0.0,0.0,0.0,0.0
12560,FOXM1,0.0,0.0,0.0,0.0
12561,FOXM1,0.0,0.0,0.0,0.0
12562,FOXM1,1.0,2.0,0.0,-2.0
12563,FOXM1,1.0,0.0,0.0,0.0
12564,FOXM1,0.0,1.0,0.0,-1.0
12565,FOXM1,0.0,1.0,0.0,-1.0
12566,FOXM1,1.0,1.0,0.0,-1.0
12567,FOXM1,0.0,1.0,0.0,-1.0
12568,FOXM1,0.0,0.0,0.0,0.0
12569,FOXM1,0.0,0.0,0.0,0.0
12570,FOXM1,0.0,0.0,0.0,0.0
12571,FOXM1,0.0,3.0,0.0,-3.0
12572,FOXM1,2.0,0.0,0.0,0.0
12573,FOXM1,0.0,0.0,0.0,0.0
12574,FOXM1,0.0,0.0,0.0,0.0
12575,FOXM1,0.0,0.0,0.0,0.0
12576,FOXM1,0.0,0.0,0.0,0.0
12577,FOXM1,0.0,3.0,0.0,-3.0
12578,FOXM1,1.0,1.0,0.0,-1.0
12579,FOXM1,0.0,0.0,0.0,0.0
12580,FOXM1,5.0,1.0,2.0,1.0
12581,FOXM1,0.0,0.0,0.0,0.0
12582,FOXM1,0.0,0.0,0.0,0.0
12583,FOXM1,0.0,0.0,0.0,0.0
12584,FOXM1,0.0,0.0,0.0,0.0
12585,FOXM1,0.0,3.0,0.0,-3.0
12586,FOXM1,0.0,0.0,0.0,0.0
12587,FOXM1,0.0,2.0,0.0,-2.0
12588,FOXM1,0.0,1.0,0.0,-1.0
12589,FOXM1,0.0,0.0,0.0,0.0
12590,FOXM1,0.0,0.0,0.0,0.0
12591,FOXM1,0.0,2.0,0.0,-2.0
12592,FOXM1,0.0,0.0,0.0,0.0
12593,FOXM1,0.0,0.0,0.0,0.0
12594,FOXM1,2.0,0.0,0.0,0.0
12595,FOXM1,0.0,2.0,0.0,-2.0
12596,FOXM1,0.0,4.0,0.0,-4.0
12597,FOXM1,0.0,0.0,0.0,0.0
12598,FOXM1,0.0,0.0,0.0,0.0
12599,FOXM1,0.0,0.0,0.0,0.0
12600,FOXM1,0.0,1.0,0.0,-1.0
12601,FOXM1,0.0,0.0,0.0,0.0
12602,FOXM1,1.0,0.0,0.0,0.0
12603,FOXM1,0.0,0.0,0.0,0.0
12604,FOXM1,0.0,6.0,0.0,-6.0
12605,FOXM1,0.0,1.0,0.0,-1.0
12606,FOXM1,0.0,0.0,0.0,0.0
12607,FOXM1,2.0,0.0,0.0,0.0
12608,FOXM1,0.0,0.0,0.0,0.0
12609,FOXM1,0.0,1.0,0.0,-1.0
12610,FOXM1,1.0,0.0,0.0,0.0
12611,FOXM1,0.0,3.0,0.0,-3.0
12612,FOXM1,1.0,5.0,0.0,-5.0
12613,FOXM1,0.0,0.0,0.0,0.0
12614,FOXM1,0.0,0.0,0.0,0.0
12615,FOXM1,2.0,0.0,0.0,0.0
12616,FOXM1,0.0,0.0,0.0,0.0
12617,FOXM1,0.0,0.0,0.0,0.0
12618,FOXM1,1.0,0.0,0.0,0.0
12619,FOXM1,0.0,0.0,0.0,0.0
12620,FOXM1,0.0,0.0,0.0,0.0
12621,FOXM1,0.0,1.0,0.0,-1.0
12622,FOXM1,0.0,1.0,0.0,-1.0
12623,FOXM1,0.0,6.0,0.0,-6.0
12624,FOXM1,0.0,0.0,0.0,0.0
12625,FOXM1,0.0,0.0,0.0,0.0
12626,FOXM1,0.0,0.0,0.0,0.0
12627,FOXM1,0.0,0.0,0.0,0.0
12628,FOXM1,0.0,0.0,0.0,0.0
12629,FOXM1,0.0,0.0,0.0,0.0
12630,FOXM1,0.0,0.0,0.0,0.0
12631,FOXM1,0.0,1.0,0.0,-1.0
12632,FOXM1,0.0,0.0,0.0,0.0
12633,FOXM1,0.0,0.0,0.0,0.0
12634,FOXM1,2.0,0.0,0.0,0.0
12635,FOXM1,0.0,0.0,0.0,0.0
12636,FOXM1,2.0,0.0,0.0,0.0
12637,FOXM1,0.0,1.0,0.0,-1.0
