gene,umap_x,umap_y,cluster
MRPS31,9.842652,12.081161,0
XRCC4,20.221207,-5.6160645,18
TRIM33,-3.8208036,0.92982614,2
SLIT2,6.586699,-3.1982653,13
NR3C1,15.231706,19.244635,11
SCYL3,2.9086487,3.9357235,9
YBX1,0.19600809,11.371788,8
ZNF514,5.8995857,-3.1745708,13
WDR61,18.139397,7.651701,7
CAPN7,16.804422,4.446344,7
RNF14,5.269027,2.798427,9
STYX,3.7550063,3.6692116,9
DDX23,16.85839,5.3713207,7
TBX1,20.566309,10.390785,15
TAB2,5.771978,-10.985992,1
NBEAL1,6.412055,21.112354,17
HCFC2,6.6986966,7.402124,6
OTUD6B,17.737085,3.2160754,7
RNF103,-5.606807,0.31702012,2
FRS2,18.89086,-6.2856226,18
UTP15,12.674557,-7.901587,1
ATG2B,5.0988874,4.295541,9
KIAA0895L,7.395584,4.7673497,9
TAOK1,19.702005,8.722925,15
LAMB1,8.353212,22.197195,17
CENPU,8.589235,0.109999865,13
BRD8,19.77459,2.309507,7
USP32,9.653811,-9.255676,1
RNASEH2A,3.3462648,4.801252,9
CEP152,8.169805,-1.8781332,13
PIK3R1,17.036175,12.585596,15
FRYL,13.833872,-7.7062006,18
LINC00882,22.839912,-0.6507063,18
ZNF84,4.641473,-10.039079,1
BCCIP,16.69496,12.889334,15
PTPRS,7.819162,6.189564,9
FKBP5,14.863846,18.925257,11
GTPBP10,0.9618846,-7.3368063,1
CNOT1,12.812948,16.882174,11
PDK1,11.623355,21.795343,17
EIF2A,-4.3970532,7.4311867,4
ATF4,-0.3323579,14.95381,10
POLK,18.11464,8.006647,7
YJEFN3,5.130947,-0.40550023,13
SUPV3L1,20.133558,8.904692,15
RRAGB,22.587622,-1.8815572,18
PSAT1,18.341124,2.3569374,7
UQCC1,22.671059,-2.5770683,18
KIFC1,-6.8384438,-2.6200054,19
HIST1H1C,-4.6664896,5.6733837,4
SEMA4C,13.205346,-7.7861886,18
PUM3,12.97757,11.874855,0
TRIT1,18.217226,7.5982265,7
H2AFX,-4.53928,2.7373948,14
ZNF7,2.709843,-7.9242854,1
RALGPS2,20.732637,10.019243,15
DALRD3,19.703453,12.36101,15
E2F1,8.30918,-1.3724573,13
LRP12,6.5856843,-7.377683,1
KLHL24,7.2627635,21.667683,17
TIMP1,-0.53784066,14.086072,10
MPHOSPH6,8.676077,-10.098434,1
PPME1,2.989424,18.944649,3
ACTA2,7.007285,6.7972026,6
MAP4K4,0.4922562,16.084438,3
ACAT2,11.225793,16.524128,0
TCF4,9.334563,12.942261,0
STX2,15.787799,-6.5293865,18
UNC80,10.744048,16.216726,0
TIMM13,0.20595153,12.848581,10
SSX2IP,7.6100206,-1.7340953,13
PRR14L,10.652841,-8.562088,1
KIAA1109,22.94411,-0.5592662,18
ZNF566,0.26185745,-7.447607,1
SNHG10,5.5941486,-10.301072,1
THAP9-AS1,16.855885,12.868519,15
ELMOD2,4.6898065,-9.80783,1
CHRM3,13.594935,12.021625,15
TUBA4A,17.31127,7.029727,7
UBL7-AS1,8.216507,-0.74739236,13
TAF1,17.15004,4.2182956,7
S100PBP,4.750227,-9.807115,1
SSBP2,15.681174,12.35647,15
STARD7,6.073339,20.488451,17
UACA,-4.314959,1.8191617,14
NSUN2,14.366728,-7.6869483,18
GNPTAB,20.85788,11.5624485,15
TDG,11.707009,16.878496,0
TRAPPC11,8.162069,-10.195502,1
SIN3B,10.311903,-8.151178,1
METTL15,4.663285,-7.3193045,1
PCDHB16,15.79717,-6.868986,18
CDC25B,6.4168983,20.879866,17
SEMA3A,10.495324,11.803627,0
ATRX,-0.19378105,15.430011,10
EIF4G3,14.847601,20.428404,11
MLYCD,6.7940207,-7.811497,1
ANKS3,4.4622803,-2.225846,13
MCMBP,20.158916,11.583688,15
SLCO4A1,5.6896043,-6.8452625,13
MARK3,18.247763,12.870675,15
RFX3,5.3983793,4.019585,9
MT-CO3,0.22875398,11.653074,8
SMTN,6.6537414,-2.0114439,13
TRIM38,4.4182005,-9.640852,1
COL6A2,1.860149,17.340511,3
ANKRD12,22.984175,-3.9670997,18
POLR3E,5.424478,-10.785888,1
ADK,11.878268,-8.387048,1
SPC24,-6.7533374,-2.511543,19
ZNF135,3.1992164,3.0377448,9
RB1CC1,9.245482,15.057121,0
SFMBT1,4.920448,5.018002,9
MEIS2,8.290763,-1.2639645,13
GXYLT1,15.870105,12.367703,15
EXOG,9.170771,-9.7586155,1
RFX7,3.6673114,3.89131,9
ISG15,8.025817,8.310825,0
SRGAP2B,5.1275396,-3.1125271,13
NUP155,10.532107,-8.766804,1
UGCG,11.488828,21.757624,17
DLGAP5,-6.438196,-1.710585,19
MAP4K3,18.03359,8.219638,7
TTLL5,6.650513,-1.6360885,13
FAM13A,18.395485,12.837768,15
MYO10,16.80794,5.636196,7
SACM1L,19.460037,-5.759395,18
ZNF606,2.9868748,-0.65362585,13
RBSN,21.991383,0.53567773,18
RAD51B,4.1946483,4.8304334,9
SH3BP2,2.7943037,-8.016173,1
POT1,7.670681,-10.665901,1
CALM1,1.232595,16.44396,3
NFE2L1,13.932498,17.388693,11
MAPK1,14.875946,12.319767,15
RAB39A,-6.315172,-1.3421258,19
UBAP2,17.123444,7.376625,7
MYBL2,9.611112,2.3642979,18
CLN6,4.44637,-2.092004,13
MCM4,21.631329,0.573143,7
PIBF1,22.49191,-3.7600636,18
ARHGEF9,10.692747,-8.863521,1
ADAMTS1,9.996374,2.6298847,7
TMEM135,18.84356,8.376131,7
RANBP10,6.319569,4.2984056,9
COPG2,9.4509325,1.5608176,18
CCNE2,2.6698093,4.8197227,9
UEVLD,3.0164526,3.7775552,9
HIBCH,21.951868,-4.5786147,18
PAX6,-6.1431117,-0.7584849,19
RPSA,-3.3684206,9.532514,12
MADD,18.296274,-6.7690253,18
ZNF394,16.749561,5.53338,7
FAM149B1,4.8094006,3.2462142,9
KCNQ1OT1,0.46482342,13.929438,10
TRAFD1,6.0932508,-3.2066863,13
TCF7,5.0040674,4.439199,9
NRBP2,22.633238,-1.2685543,18
RNFT2,2.7590325,4.730906,9
DES,0.15171641,11.353379,8
GPR158,4.412669,2.9220738,9
NAGK,3.7203565,-9.013373,1
HMGB1,0.19059986,11.363219,8
MCM6,10.706565,-8.286938,1
REST,4.180154,19.12297,3
SGO2,-6.755543,-0.48430592,19
KLF12,2.4400346,3.5702374,9
CDC37L1,11.638938,-8.497118,1
ECPAS,10.193015,16.001036,0
ZNF266,-5.642112,0.14232069,2
ZNF551,7.891004,-1.5423143,13
UBE3D,4.213673,-9.698214,1
GPNMB,15.038014,12.586346,15
CTPS2,6.159385,-1.4374946,13
CLCC1,6.7202606,-10.937311,1
TLL2,2.324014,4.5183916,9
CHD2,10.635553,16.553175,0
ANKRD13C,9.246328,1.3961606,13
SERPINH1,0.23040435,11.764774,8
YES1,18.254257,8.312343,7
RNFT1,19.004738,-6.187345,18
TUFT1,6.62923,10.096079,5
HELB,3.4160256,-1.5062381,13
SLC38A2,0.26406577,12.576669,10
RCHY1,22.275658,-3.9306114,18
NR2C1,18.319813,2.6306057,7
TTLL4,19.335827,-5.91037,18
PLEKHM3,4.722445,4.85316,9
CRTC3,22.466837,-2.5535202,18
MT-ND5,0.19328724,14.956178,10
CCP110,8.895123,-9.962491,1
HIF1AN,7.6462426,-10.694008,1
FBXW2,17.763763,2.7663734,7
USP45,5.45412,-1.6063355,13
LINC00649,5.5479016,-7.2210975,1
AFF1,6.845748,7.8823714,6
STX17,3.2124279,-1.6297364,13
ORMDL1,6.4219213,20.941004,17
CENPO,4.5960975,4.592039,9
APPL2,6.7578254,-3.0946195,13
TRAPPC12,7.8423996,-10.301539,1
SUGT1,13.402647,21.519789,11
JPH1,8.909597,0.3930397,13
CSPP1,14.142494,-7.720483,18
PNPLA8,13.954739,12.110338,15
METTL14,16.992044,4.7563047,7
ATE1,13.217817,-7.6161942,18
MED13,11.69239,16.814077,0
OSBPL3,-7.021675,0.30754608,19
AURKB,-6.4646654,-1.6664411,19
LIAS,20.203611,1.7033532,7
DNAJC2,3.3216546,19.107048,3
GDF11,22.810366,-1.144207,18
SRPX2,4.9213,-6.807254,13
CASP2,21.995611,0.16033334,18
AL450998.2,17.325716,-6.488296,18
TPBG,8.669911,-0.10355594,13
UNC45A,18.3013,7.7099953,7
IFRD1,7.4764843,21.449314,17
MFSD4B,5.8748517,-3.2880204,13
WNK2,2.2810621,4.2983384,9
PARP2,19.737783,2.3394117,7
NHLRC2,-3.7866728,0.5957484,2
PCNT,7.0751247,-11.101075,1
ZC3H14,16.868141,3.6179595,7
SLC12A2,22.186958,0.508657,18
TMEM41B,6.627633,21.246784,17
POLA1,-5.4017625,0.22187157,2
PRPF40B,9.379542,-7.9533677,1
CEP290,21.064165,10.999099,15
SLC4A2,10.450796,-8.571351,1
ERMARD,6.1722946,7.0565324,6
FAM160B1,9.132506,1.9782252,9
SSH1,5.845745,-7.5648527,1
TDP1,7.877642,-1.8997306,13
ARHGAP28,6.4624267,-10.834774,1
PKN2,9.03295,13.708264,0
ZNF736,5.5386233,-10.368193,1
EXOSC8,9.63248,12.36002,0
RAD21,1.1244677,16.357693,3
SFXN1,14.568745,20.745611,11
TTI1,11.594985,-8.37554,1
DMTF1,10.31125,-8.99993,1
RNF111,8.185814,-1.5936332,13
FOXM1,-6.814218,-0.4231441,19
ZBED5,16.982143,7.1805854,7
ARHGAP39,4.896106,-0.57913965,13
RB1,16.260878,12.436233,15
PRKCI,19.639866,12.3978405,15
TSEN2,-0.06509903,-7.878318,1
WIPF2,-4.493517,2.0919585,14
PCNX4,17.548504,-6.8153434,18
PGM3,17.247456,6.9539065,7
TUBGCP5,4.1255326,-7.4205713,1
KIN,21.860392,-4.1891575,18
HS2ST1,4.854615,-6.73794,13
ATP11B,19.674543,-5.710182,18
TTC19,16.50796,5.8230195,7
TCP1,0.17591394,12.921453,10
HELZ2,3.9385562,-1.7686849,13
MAP3K20,22.891834,-3.3198185,18
PARM1,7.3823795,21.73925,17
ATP8B2,2.752176,-7.9164915,1
CAMK2G,11.262334,-8.731745,1
HKR1,-4.3027043,-0.21338664,2
GIGYF1,22.921415,-3.4683797,18
FBXO9,19.768667,2.1606078,7
ATXN1,1.835546,-7.2183323,1
AL117339.5,4.821528,-7.2114344,1
SCD,1.320598,16.352844,3
BMP2K,2.934846,3.8530867,9
ADGRL2,16.20009,-7.0020137,18
MTERF1,5.755582,-3.2000952,13
RERG,18.212324,7.5976706,7
KCTD7,7.234081,5.457898,9
C2CD5,8.38767,-1.1082344,13
PDXDC1,20.246521,11.676425,15
PPP1R3E,5.2038317,3.4411604,9
SEH1L,15.039266,-6.680273,18
TMPO,2.849081,18.8296,3
CAPRIN1,15.056179,20.087172,11
RIMS4,16.985079,7.409705,7
HIST1H4C,-3.824901,8.218061,16
SF3B1,-0.44905633,13.978737,10
DEDD2,-4.7004175,5.9590693,4
STK10,5.445633,-3.0071788,13
KIAA1217,5.528487,-2.035967,13
ECD,22.471457,-2.4567373,18
FNDC3B,11.228978,11.835143,0
PM20D2,6.4824557,-8.577261,1
EIF3C,9.271557,1.8483039,18
MRI1,20.565992,-5.953281,18
PRKRIP1,17.311445,12.709396,15
KLHDC10,16.74856,4.3281093,7
DFFB,4.2184787,3.7841158,9
TRIM16,22.264328,-3.7742226,18
RPS27L,0.365336,15.939755,10
TRIM72,17.114021,-7.2174087,18
MBP,6.8155894,7.998783,6
STON2,3.3262892,3.6270173,9
DNM1L,-4.687362,5.8121963,4
AHI1,19.99763,9.06505,15
PRPF39,9.340418,12.750945,0
CD58,2.1008396,3.782865,9
D2HGDH,5.4895973,-7.057903,13
GTF2H2,16.9403,4.066945,7
RASA4,6.959605,8.32635,6
AMD1,1.6534431,16.580095,3
COX19,17.457386,3.2246356,7
TBC1D17,6.7587147,9.867656,5
ZNF678,2.2644324,-7.534145,1
KNTC1,5.113627,4.351475,9
OGFRL1,8.646454,0.17934015,13
KIF23,-6.6735053,-0.60921484,19
LRRC8B,5.9045043,-3.2348843,13
QSER1,17.154621,12.409217,15
OPTN,12.380805,11.878672,0
IFT88,3.090926,-8.822681,1
EYA1,6.8166366,8.126714,6
PAAF1,20.457405,9.655443,15
PDIA5,4.698197,-2.3512194,13
RPAP3,9.858459,12.111702,0
KCTD12,16.005482,-7.1219134,18
MEF2A,7.476518,21.464521,17
EFNA5,19.001026,8.447012,7
LUZP1,10.0124445,12.10317,0
CNTRL,12.900544,-7.525461,1
ARID5B,16.903996,4.222319,7
UIMC1,13.986446,21.350403,11
SCLY,3.4791565,-2.5031881,13
MYO18B,7.0948563,5.015046,9
PITHD1,-4.5133543,4.5064006,4
DDR1,11.007377,-8.641157,1
SLC1A4,3.087419,3.0584211,9
ARL6IP1,-4.6470294,5.283156,4
COL4A1,6.2567577,20.694473,17
IP6K2,-4.454535,7.274703,4
LUC7L,9.932432,15.879037,0
HOXB-AS1,7.3306317,5.2966666,9
XPOT,9.157565,14.540422,0
CDK11B,16.161583,12.943662,15
ESF1,0.69990736,15.848597,3
CEP68,5.8935537,-10.699366,1
PLEKHG4,4.2640224,-8.751395,1
PIP4K2B,12.701259,-7.922084,1
NEK1,6.86746,-3.0831413,13
POLG2,4.917659,-10.276173,1
LINC00632,7.135343,21.627357,17
DDX51,3.881425,-9.337572,1
ASB1,-3.755556,0.617966,2
ETAA1,3.2949257,-1.6369145,13
SNHG25,0.111680426,14.103614,10
VDAC1,2.9542122,19.003355,3
ZNF726,4.336912,5.1393247,9
NR4A1,9.325707,14.942974,0
MIF,-3.7261655,8.312001,16
MOB1B,9.272214,-7.645645,1
FAM131A,4.7010217,-2.949673,13
UPF2,3.5564468,18.993414,3
YBX3,0.20697601,11.462346,8
DAPK1,8.469724,-1.3415176,13
TYW5,-4.173117,-0.2757504,2
BAZ2B,13.250692,11.924476,15
FAM98A,18.599798,-6.7140307,18
TANC2,18.600828,8.252501,7
PARP16,6.460953,7.058622,6
DDR2,15.217941,19.242521,11
ARNT,22.347963,-2.6688652,18
MSMO1,0.1476746,14.243578,10
CDK13,11.252673,11.7226925,0
SIPA1L3,6.457037,5.076779,9
AC074032.1,8.716798,0.2663507,13
AMMECR1,2.6966803,-1.4147195,13
TNIK,17.00343,-7.0385394,18
WWOX,8.665384,0.09968946,13
ATP6AP1L,2.6783187,-7.776503,1
ADAT2,21.890566,-4.4866204,18
RPGR,4.7980156,-0.6909355,13
TRIM59,-4.7927094,0.22248743,2
ATG12,2.8021364,18.926052,3
MYO9A,7.8296742,-10.396674,1
BTAF1,20.893585,1.276675,7
MAP3K14,3.8558984,4.7511134,9
NXPE3,10.379938,-8.20437,1
BTN2A1,20.53646,9.50193,15
TMTC1,10.981704,16.91703,0
NUB1,15.198334,12.2829,15
GINS4,2.8310683,4.275987,9
HSPA1B,-3.6378865,8.450236,16
SOX8,17.688896,3.0717435,7
COL1A1,3.7751124,18.779715,3
PPP2R5B,6.938446,9.31249,5
ANP32E,-4.670346,5.79103,4
ZUP1,9.721701,2.67365,7
PBRM1,11.900894,11.911247,0
NEK9,7.4827914,-10.408016,1
NUP160,14.875578,18.894241,11
EGFR,12.367274,-7.963269,1
ZNF384,19.740742,12.337956,15
SMG6,17.030191,4.208502,7
FBXO30,21.760103,-4.605509,18
FBXL20,3.1111932,-8.526506,1
SART3,-4.5005865,3.5083222,14
MARVELD1,7.184466,-10.466245,1
PPFIBP1,10.130915,12.010686,0
PCOLCE,9.842841,21.866056,17
VGLL3,1.9614962,17.072025,3
STX16,6.5261974,21.177778,17
CECR2,10.525223,11.863768,0
PARG,13.4279375,-7.639941,18
GABPB2,5.664381,-3.1149724,13
RBM41,1.7727389,-7.1029024,1
PRMT9,18.241127,2.6973689,7
CDH2,16.190517,13.064573,15
GCC2,11.835545,11.769355,0
SLC35A3,9.120886,-9.205319,1
CDK11A,-4.06475,1.4059227,2
ATAD5,17.928268,7.4195604,7
PIM1,8.065532,7.812887,6
MRRF,14.574391,17.935228,11
RASSF4,14.040069,20.957216,11
NUDT12,3.626901,-9.433034,1
DNAJB4,0.008396791,14.690704,10
EMSY,-4.5109754,2.0303173,14
DDIT3,12.622306,16.84869,11
HNRNPAB,0.22235371,15.351251,10
NTN4,4.603248,-9.87682,1
PTP4A1,-4.7464814,6.1549954,4
RXRG,7.477564,4.917272,9
NEK3,0.32218605,-7.8419766,1
CD44,0.054391682,13.595059,10
SLMAP,18.335915,2.3440282,7
GNA13,16.495064,12.390247,15
ZNF248,4.9363832,-10.236924,1
ZFYVE9,22.76038,0.11078886,18
CTTN,15.150207,19.725475,11
ZFYVE27,4.4157605,-7.3560205,1
PIGL,19.18334,2.5663733,7
LNPEP,16.105282,12.969654,15
KIAA2026,14.695695,-7.4500933,18
ZIC1,22.649529,-2.5815217,18
CCNB1,-4.532447,2.7760224,14
H1F0,-4.3937645,7.415738,4
KIF18A,6.64341,6.0736966,6
NBPF12,3.323048,4.2706776,9
CPLANE1,22.261974,-4.7081523,18
ZNF236,4.535798,5.021814,9
RFX1,-3.7610803,0.88152,2
SH3PXD2A,10.177266,16.15911,0
PDGFC,7.3437057,21.63021,17
DUBR,3.081239,-8.70763,1
TENT4A,14.340237,-7.1946993,18
ZNF260,7.6630416,-10.373187,1
TPM1,8.053987,21.862936,17
LUZP2,8.385721,-1.5907413,13
MYSM1,17.191217,4.165102,7
TPM4,-0.49665615,14.623016,10
SMAD4,22.872704,-0.8418454,18
GPC2,6.3910637,-10.836702,1
UBA3,17.322914,-6.628568,18
NMT1,-4.5066442,4.4267793,4
LINC01116,6.4226465,7.3323793,6
AC097376.2,5.078792,-6.5585456,13
GMNN,19.939886,2.2145045,7
MMS22L,16.540966,-6.801522,18
CNOT10,17.877577,-6.8200545,18
TMEM94,11.703631,-8.060041,1
BAHCC1,4.189782,-1.1909047,13
COL11A1,0.9868684,16.076809,3
GAK,10.269202,-8.213955,1
MOB1A,14.199549,21.146786,11
SRGAP2,10.359694,-8.1056385,1
HELLS,17.328041,12.794362,15
SNX27,18.917627,2.1999032,7
CEP85L,17.330849,3.5615096,7
AP5Z1,6.6489687,-10.5960865,1
ZKSCAN5,3.235061,3.0433369,9
UBR1,7.306744,4.9052844,9
ZNF829,2.417407,4.5839734,9
SPATA7,9.471747,2.0058568,18
AC009948.1,4.392074,-1.7948744,13
ZNF696,3.5392003,-1.4037976,13
ZNF254,13.776069,-7.42629,18
FARP1,-4.1978245,1.6600931,2
RUFY3,13.338539,-7.938134,18
C4orf47,3.0795722,-1.6835427,13
ACTC1,1.3548499,16.37102,3
NUF2,-6.6509337,-2.3633063,19
SNAP23,22.46663,-2.7191489,18
INCENP,3.975353,4.749973,9
HEMK1,1.9403434,-7.1748786,1
KATNBL1,14.072083,-7.847738,18
LRP6,11.11189,16.903748,0
NCAPG2,-6.869746,-0.000109797154,19
OSBPL5,4.0011315,4.8551984,9
AC110285.6,17.629726,3.5429718,7
C2CD2,3.3201416,3.054677,9
SSFA2,11.785582,21.55403,17
ZNF195,19.641136,-5.7715387,18
JADE1,11.032997,-8.609638,1
SLC38A4,6.517369,10.305288,5
SFT2D2,16.585281,5.899238,7
TBX18,5.613572,3.5947435,9
RNF38,7.8195076,6.504738,9
SLC35G2,4.121298,4.366511,9
ZNF621,0.98093456,-6.910103,1
IBA57,5.358418,4.0334053,9
KLC1,16.48216,5.6244254,7
ANAPC4,7.8975334,1.2262942,9
MTA3,20.883587,1.1872512,7
ATG14,15.600395,12.359357,15
TIMM21,6.5013785,-1.6604209,13
ZNF37A,8.194592,-10.2123575,1
AC005261.1,9.037917,-9.215709,1
METTL8,11.539719,-8.602533,1
ZNF91,0.22546336,-7.4788213,1
BRPF3,8.804525,0.57479966,13
ZNF532,5.4098763,-10.806708,1
SFMBT2,5.754586,4.221769,9
C5orf63,3.0374908,-0.7124685,13
IER2,6.769345,20.898052,17
MGA,18.06252,2.4756432,7
FUBP1,-4.5198164,4.576181,4
GSDME,0.97070694,-7.4806066,1
MCM3,19.343967,1.927669,7
ZNF512,16.95141,3.6752222,7
SARM1,8.062521,-1.9076457,13
NADSYN1,13.510034,-7.4841843,18
NUDT22,7.741573,-10.400913,1
PARP11,3.5941858,-9.362778,1
PABPN1,-4.6881104,6.58263,4
PANK4,7.795946,0.8423536,13
NUP43,4.683818,-9.89259,1
NUP54,17.362541,12.779721,15
PPM1B,17.10491,2.9475095,7
CHTF18,5.906633,5.128739,9
CHRNB1,18.063236,3.1668127,7
PMS2,17.722637,-7.0698924,18
ASB7,4.027846,3.4544942,9
SH3YL1,16.87181,-7.1618085,18
PTGR2,4.363438,-0.8867022,13
PIK3C3,9.969923,-9.1407585,1
MLH3,5.985126,-10.622432,1
CCDC14,13.977337,12.213607,15
NUDT6,4.013082,3.6553402,9
MCM8,8.257385,-10.1094,1
TENT2,20.263138,11.850931,15
CLDN12,14.669684,20.24309,11
TNKS2,17.34224,3.364726,7
STK11IP,5.8378158,5.896075,9
NORAD,-0.3171041,15.090893,10
LRCH3,3.4533072,-9.227157,1
SYNE1,13.844835,12.140169,15
SLFN5,6.11842,-3.3256023,13
LRIG2,9.249016,-7.6261344,1
ZNF445,20.326387,1.9624673,7
BIRC5,-6.514538,-1.5918254,19
SPATA6,20.781202,10.104763,15
SIMC1,3.3286154,-1.5842683,13
TNPO2,22.53307,-2.00433,18
TTC26,4.690532,-2.6629012,13
ARRDC3,7.547468,21.490961,17
FSD1L,22.698637,-2.5813794,18
CEP295,12.364574,-7.948806,1
TK2,4.7376757,-9.838848,1
BRD1,16.935207,12.348399,15
SS18,8.025056,-10.282803,1
DCN,0.07733474,14.808599,10
ZNF549,3.534788,3.476073,9
COBL,6.691641,-7.72552,1
DROSHA,15.8122015,-7.1244903,18
SNAI2,9.204297,14.563883,0
ADAR,12.791506,21.450077,11
GSE1,20.681084,1.3678558,7
CCNG2,3.4633567,18.999321,3
PDPR,22.281548,-3.2861948,18
MZF1,1.819258,-7.179529,1
NUSAP1,-6.2165766,-0.8734929,19
CRTC2,7.9580812,6.9829254,6
TMEM129,6.044669,6.8586946,9
ZNF594,2.1706028,3.669777,9
ZDHHC13,-5.325574,0.19863875,2
LINC02397,3.0555303,-1.4547663,13
GORASP1,5.5089226,-7.49614,1
TRAPPC10,22.935621,-0.112708144,18
DOCK7,22.06695,-3.3846729,18
PMM2,3.0500581,-8.757783,1
INTS3,22.908722,-4.449857,18
LCLAT1,-6.924876,0.12212209,19
NF1,17.00722,7.306979,7
PRDM2,13.835682,21.492273,11
ANKFY1,10.025759,-9.27827,1
NFATC4,11.653393,-8.001375,1
UHRF2,18.47946,2.312348,7
ZNF224,5.8858747,-10.867386,1
GRPEL2,7.7907076,6.324941,9
TBC1D15,20.27327,-5.657535,18
AC048341.1,1.9267604,4.088203,9
DBF4B,1.9042883,4.023816,9
ELP2,8.1001425,22.211079,17
C6orf62,18.419365,3.0239232,7
PDCD6IP,9.352072,15.37096,0
MBTPS2,2.3940585,-7.618059,1
TAX1BP1,8.3150215,22.224474,17
ZNF330,15.132708,19.176556,11
YIPF4,12.836661,17.025307,11
PCMTD2,22.704308,-1.1703869,18
HSPD1,0.18989405,11.358665,8
TPP2,19.257467,8.4221325,7
TRIM44,1.4408631,17.000172,3
FN1,13.025533,16.872526,11
CSKMT,1.9808083,16.9532,3
FAM8A1,8.062502,-10.212393,1
NDUFS6,-4.1541586,7.7730412,16
FBXO42,19.6487,-5.7093205,18
KMT2C,9.06638,13.873934,0
ZNF550,4.037048,3.2742364,9
MBTD1,13.223043,-7.9914694,1
IKBKB,2.5844288,-7.8284826,1
UQCR10,-0.35131928,15.2955,10
TAF5,5.9566817,7.2858243,6
ATRN,21.099009,-5.1334586,18
ZNF682,2.037849,4.128868,9
CASK,9.0745735,13.484744,0
NABP1,6.7892175,9.777378,5
SFXN5,3.4330392,-1.6923645,13
NSUN6,22.339281,-0.7527905,18
RHEBL1,6.2034245,6.995626,6
ATXN2L,9.84426,21.977415,17
TMF1,12.77981,16.975662,11
NOC2L,4.5747724,19.2038,3
ZRSR2,6.9454427,4.8922696,9
OTUD3,-4.2561903,1.7377276,2
AKAP11,10.108171,-9.185862,1
FBXW7,17.112133,-6.4787226,18
DIP2A,14.445732,17.838585,11
ZBTB46,7.2802243,-1.702307,13
CKS2,-4.399259,7.4052305,4
SHOC2,22.857477,-0.8704952,18
AC012360.3,5.7402315,-10.837312,1
ADGRA3,4.3705845,-2.918223,13
IPMK,6.7965293,8.119216,6
AMBRA1,4.9697037,3.5186708,9
MTA2,8.730479,0.22800457,13
CIART,7.621634,8.463387,6
MYOF,6.6495404,9.978358,5
ABCA8,5.608997,3.0558333,9
REV3L,11.420452,11.637681,0
CSRP2,14.434495,12.354106,15
ANKRD13D,22.715437,-4.0891037,18
KLHDC2,16.798466,6.1468315,7
DEK,-0.19460157,15.388687,10
CEBPZ,5.5963492,19.984241,17
HIC2,8.936851,1.2373519,13
ANO10,22.54854,-0.045077946,18
LINC00685,5.3450494,-2.0500891,13
ABI1,21.133352,10.959615,15
CYB5R4,8.586222,0.02809353,13
FOXJ3,6.5049906,21.145252,17
CFDP1,0.587018,15.917233,3
HMGCR,3.0034344,18.696161,3
CD46,13.985362,20.98614,11
ALMS1,3.8161967,-9.131989,1
HDAC4,5.2251334,-6.324988,13
CEP85,4.784888,3.7150395,9
SOD2,17.540207,3.6829634,7
JAG1,14.537192,17.905766,11
SMARCE1,7.917662,22.126839,17
GABPA,9.242514,15.014268,0
ANKRD36C,8.104181,-1.0222768,13
PRPF3,-4.5627985,2.3880827,14
MOSPD1,20.6276,-5.964441,18
PITPNB,12.073393,16.96802,0
ZFP14,2.2246568,-7.585023,1
ID1,-3.8307548,8.184132,16
MMP14,15.156299,-7.435527,18
UPF3A,12.746365,21.412403,11
ING3,12.344365,16.868252,11
ZC3H7B,15.719367,-6.8339252,18
RFC1,13.523138,21.155653,11
BRWD1,13.944919,17.393246,11
TRIM8,18.347599,7.6839194,7
CKMT2-AS1,3.3684835,-2.4117115,13
KIAA0586,14.535469,-6.8973393,18
EGR1,14.735629,18.194752,11
ANKH,-6.90733,-0.031878278,19
MIA2,4.0479,-9.587956,1
CCDC57,13.871258,12.122505,15
WDR70,20.035017,11.950532,15
PPP1R12B,-6.7509403,-0.3784714,19
USP47,9.719996,21.942564,17
DHX38,13.73879,12.107663,15
DDI2,3.4866261,-9.427853,1
TIGD1,6.1624923,5.0536976,9
INTS1,9.282905,13.499752,0
C12orf4,6.8945756,-2.734063,13
PICK1,5.968126,5.6530724,9
ANTXR1,19.697983,12.27377,15
PPP3R1,18.503506,2.2458963,7
KIAA1324L,5.083407,3.6404302,9
MTMR4,22.662254,-1.3158909,18
UBE3B,5.378875,-10.400768,1
DNAJC25,15.129466,-6.7008224,18
MET,14.880875,18.834318,11
IPO11,8.300628,-1.043389,13
CASP4,8.808072,0.2396721,13
NME7,5.6032104,-3.229566,13
ZC3H15,-0.32705894,14.678137,10
IGF2BP3,10.688105,11.706072,0
ZNF701,3.2697523,2.9912708,9
PNPT1,18.356411,3.028198,7
RBM28,12.731114,21.393284,11
DYNC1LI2,-4.585305,5.069107,4
TENT5A,13.696566,20.95625,11
HDAC7,11.166497,16.766224,0
TMEM123,0.3549857,15.949905,10
THAP6,5.711235,-6.812252,13
RORA,6.7699056,9.8659315,5
TBCK,5.7709236,-3.2985704,13
ZSCAN16-AS1,11.440019,16.870226,0
PCDHGC3,8.52242,-0.35584614,13
LMBRD2,4.758785,3.3154447,9
AL049840.1,3.7570028,4.3770704,9
NEXN,10.269323,-9.0168085,1
TTC17,14.773449,20.596846,11
GTDC1,8.675084,0.15442045,13
TSC22D3,0.88756853,16.020996,3
PPM1M,6.6535015,7.7010074,6
GNE,5.9653296,3.3098075,9
ELF2,9.664318,15.751136,0
