x,y,cell_type,prolif_score_wt,prolif_score_ko,qsc_score_wt,qsc_score_ko,delta_prolif,delta_qsc
-0.29808366,1.5319324,intermediate,0.5,0.6,4.72,4.54,0.0999999999999999,-0.1799999999999997
-1.1946028,3.0072384,intermediate,0.47,0.73,4.34,6.26,0.26,1.92
0.63376486,1.9619108,intermediate,1.67,0.68,4.56,4.1,-0.99,-0.4599999999999999
1.3033687,-0.27318263,intermediate,0.69,1.07,4.79,3.94,0.3800000000000001,-0.8500000000000001
0.9561799,4.8548284,intermediate,0.59,0.47,4.47,4.01,-0.12,-0.4599999999999999
3.5305803,0.8999779,intermediate,0.54,0.59,6.8,3.76,0.0499999999999999,-3.04
-0.67212534,3.634958,intermediate,0.87,0.68,5.04,4.35,-0.1899999999999999,-0.6900000000000004
-2.1474354,2.179207,intermediate,0.87,0.65,4.25,3.93,-0.2199999999999999,-0.3199999999999998
2.6593165,-1.3115474,intermediate,0.55,0.68,4.58,4.82,0.13,0.2400000000000002
-1.6638206,1.6536483,intermediate,0.92,0.7,4.56,4.52,-0.22,-0.04
-0.12694249,1.1655655,intermediate,0.81,0.88,4.47,6.05,0.0699999999999999,1.58
-1.975328,3.7625363,intermediate,1.62,2.4,5.17,4.09,0.7799999999999998,-1.08
1.8069901,3.141729,intermediate,0.63,0.83,4.07,4.7,0.1999999999999999,0.6299999999999999
3.1036282,-1.3626388,intermediate,1.13,0.56,4.91,3.9,-0.5699999999999998,-1.0100000000000002
2.745028,-1.2119725,intermediate,0.41,0.9,4.95,5.14,0.49,0.1899999999999995
0.5846654,1.692001,intermediate,0.7,0.49,4.82,5.6,-0.2099999999999999,0.7799999999999994
-0.07247667,1.0457437,intermediate,1.54,0.68,3.82,4.61,-0.86,0.7900000000000005
0.041699808,0.5071161,intermediate,0.67,1.58,5.47,4.97,0.91,-0.5
-0.56146437,0.51472205,intermediate,0.41,0.52,5.19,5.19,0.11,0.0
-0.3897212,1.990977,intermediate,0.5,0.35,4.41,4.84,-0.15,0.4299999999999997
2.2811472,2.7901654,intermediate,0.88,0.72,4.41,4.72,-0.16,0.3099999999999996
-0.30062395,1.6019291,intermediate,0.55,0.7,4.11,4.75,0.1499999999999999,0.6399999999999997
0.45834413,0.9551021,intermediate,0.76,1.55,4.9,5.66,0.79,0.7599999999999998
0.53964496,-0.012326298,intermediate,0.46,0.44,4.53,5.19,-0.02,0.6600000000000001
-1.1892864,1.8189702,intermediate,0.65,0.62,4.1,5.34,-0.03,1.2400000000000002
-0.6362342,1.567791,intermediate,1.76,0.45,5.53,4.14,-1.31,-1.3900000000000006
-1.7678379,1.0461023,intermediate,0.51,0.97,4.81,5.97,0.4599999999999999,1.16
3.0959613,-0.81398326,intermediate,0.57,0.48,4.89,5.23,-0.0899999999999999,0.3400000000000007
3.6861148,-1.3842251,intermediate,0.53,0.5,4.28,4.38,-0.03,0.0999999999999996
1.168642,3.0333934,intermediate,0.78,0.73,4.57,3.9,-0.05,-0.6700000000000004
3.0130508,-1.0778738,intermediate,0.86,0.96,4.29,5.26,0.0999999999999999,0.9699999999999998
2.2567089,4.074037,intermediate,0.89,0.72,3.91,5.25,-0.17,1.34
1.1775417,1.1436071,intermediate,0.48,0.8,4.71,4.95,0.32,0.2400000000000002
0.29348177,0.0023807692,intermediate,0.69,0.6,4.23,3.96,-0.0899999999999999,-0.2700000000000004
3.0150738,-0.058235295,intermediate,0.55,0.75,4.49,3.88,0.1999999999999999,-0.6100000000000003
0.597579,2.0795903,intermediate,0.56,0.63,4.08,5.31,0.0699999999999999,1.2299999999999995
1.2096019,0.9963641,intermediate,0.71,0.71,4.45,4.86,0.0,0.4100000000000001
-1.1523826,1.8361166,intermediate,0.92,0.65,4.35,5.88,-0.27,1.5300000000000002
0.20672137,0.2836071,intermediate,1.25,0.64,4.92,4.42,-0.61,-0.5
2.0017717,1.8962448,intermediate,1.04,0.83,4.24,3.84,-0.21,-0.4000000000000003
3.1263518,4.827131,intermediate,0.57,0.42,3.9,4.29,-0.1499999999999999,0.3900000000000001
0.3344737,-0.10901808,intermediate,0.71,0.69,5.7,5.54,-0.02,-0.1600000000000001
0.7692224,1.0681101,intermediate,0.66,0.87,4.0,3.85,0.2099999999999999,-0.1499999999999999
1.7615329,1.109593,intermediate,1.02,0.38,4.8,5.53,-0.64,0.7300000000000004
-0.5386177,0.5347824,intermediate,0.48,0.98,4.66,4.24,0.5,-0.4199999999999999
-0.9239098,0.9316032,intermediate,0.78,1.15,4.48,4.5,0.3699999999999999,0.0199999999999995
0.69339335,3.5296195,intermediate,0.42,0.57,4.38,4.45,0.1499999999999999,0.0700000000000002
3.6661382,-0.16252236,intermediate,0.78,1.04,4.74,4.33,0.26,-0.4100000000000001
1.0424435,3.2083087,intermediate,0.9,2.2,4.25,3.97,1.3000000000000005,-0.2799999999999998
1.4407464,1.2950865,intermediate,0.45,1.17,3.15,4.85,0.72,1.6999999999999995
1.6954279,0.4586892,intermediate,0.5,0.68,4.48,4.17,0.18,-0.3100000000000005
-1.1148189,0.81263006,intermediate,1.46,0.93,4.35,3.93,-0.5299999999999999,-0.4199999999999995
1.0891511,1.7703606,intermediate,1.04,1.62,5.88,5.32,0.5800000000000001,-0.5599999999999996
-0.67381674,3.1963,intermediate,0.41,0.66,4.12,5.59,0.25,1.4699999999999998
-1.1243538,0.87817043,intermediate,0.57,0.72,4.79,4.59,0.15,-0.2000000000000001
0.5503613,3.59584,intermediate,0.47,0.46,4.51,3.52,-0.0099999999999999,-0.9899999999999998
0.10032761,2.0112076,intermediate,0.98,1.17,4.7,4.63,0.1899999999999999,-0.0700000000000002
-1.2116029,2.534402,intermediate,0.42,0.38,3.58,4.79,-0.0399999999999999,1.21
0.034812313,1.2012838,intermediate,0.98,0.54,4.58,4.84,-0.4399999999999999,0.2599999999999998
3.3141367,-0.4192638,intermediate,0.74,0.35,4.05,4.31,-0.39,0.2599999999999998
3.3428915,5.1697164,intermediate,0.41,1.3,4.45,3.81,0.8900000000000001,-0.6400000000000001
-0.4029735,1.210672,intermediate,0.98,0.94,4.18,4.88,-0.04,0.7000000000000002
0.2886457,3.6943781,intermediate,0.54,1.08,4.61,4.94,0.54,0.33
-0.3142798,2.0636878,intermediate,0.67,0.72,4.99,3.93,0.0499999999999999,-1.06
3.092899,-1.079205,intermediate,0.69,0.48,6.82,4.75,-0.2099999999999999,-2.0700000000000003
-1.4211973,2.3202457,intermediate,0.64,0.49,4.77,5.31,-0.15,0.54
-1.3813821,4.044194,intermediate,0.58,0.61,3.9,3.68,0.03,-0.2199999999999997
3.3619003,-0.694292,intermediate,0.74,0.77,4.09,4.96,0.03,0.8700000000000001
0.31154957,2.2093868,intermediate,0.42,0.44,5.05,4.4,0.02,-0.6499999999999995
2.3416917,3.6455789,intermediate,0.64,0.83,4.58,4.55,0.1899999999999999,-0.0300000000000002
0.61905915,2.070298,intermediate,0.85,1.71,5.64,4.36,0.86,-1.2799999999999994
-1.9258685,5.6178694,intermediate,0.57,0.86,5.32,4.33,0.29,-0.9900000000000002
-1.4527535,2.3934066,intermediate,0.73,2.86,3.96,5.3,2.13,1.34
-0.8598618,0.85116965,intermediate,1.05,0.77,4.27,5.66,-0.28,1.3900000000000006
-1.3879021,3.1128926,intermediate,1.29,0.78,5.49,4.64,-0.51,-0.8500000000000005
3.3046935,-1.419118,intermediate,0.53,0.59,4.67,6.64,0.0599999999999999,1.97
0.31332836,1.4912965,intermediate,2.1,1.17,4.68,5.08,-0.9300000000000002,0.4000000000000003
0.0016652332,1.3763957,intermediate,0.61,0.51,4.7,4.41,-0.0999999999999999,-0.29
-0.06564445,0.6269207,intermediate,2.07,0.8,5.59,4.6,-1.2699999999999998,-0.9900000000000002
2.2018046,1.2403158,intermediate,0.58,0.65,4.11,4.06,0.07,-0.0500000000000007
2.4183824,2.065261,intermediate,1.5,0.91,4.93,4.7,-0.59,-0.2299999999999995
2.0175316,2.763854,intermediate,1.28,1.27,4.27,4.89,-0.01,0.6200000000000001
0.53352773,1.9023218,intermediate,0.64,1.46,4.33,4.44,0.82,0.1100000000000003
0.646927,2.492766,intermediate,0.59,0.73,4.09,4.29,0.14,0.2000000000000001
1.8482046,2.4428756,intermediate,0.68,0.95,3.18,3.62,0.2699999999999999,0.4399999999999999
1.0647067,1.3393214,intermediate,0.57,0.83,4.7,4.49,0.26,-0.2099999999999999
-1.2823627,2.5174415,intermediate,0.8,1.08,4.22,5.42,0.28,1.2000000000000002
1.3385252,3.3836114,intermediate,0.7,0.5,3.89,4.78,-0.1999999999999999,0.8900000000000001
2.1982327,-0.14299689,intermediate,0.83,1.0,5.03,5.2,0.17,0.1699999999999999
0.714423,0.97368264,intermediate,0.76,0.65,5.38,4.14,-0.1099999999999999,-1.2400000000000002
2.9453154,-0.3619984,intermediate,0.65,0.59,5.36,5.95,-0.06,0.5899999999999999
-1.9901869,3.2669137,intermediate,0.52,0.83,4.77,4.63,0.3099999999999999,-0.1399999999999996
0.6193586,4.7295427,intermediate,0.77,0.61,6.64,5.24,-0.16,-1.3999999999999997
0.8787072,-0.0368527,intermediate,0.59,0.47,4.16,4.12,-0.12,-0.04
0.09794471,3.7919567,intermediate,0.77,1.2,4.48,5.5,0.4299999999999999,1.0199999999999996
2.4703379,-1.6021577,intermediate,1.13,1.13,4.39,5.28,0.0,0.8900000000000006
-1.4023818,2.0129614,intermediate,0.72,0.6,5.19,4.85,-0.12,-0.3400000000000007
0.775847,1.3439097,intermediate,2.27,0.85,4.24,4.58,-1.42,0.3399999999999998
1.2551373,-0.06314717,intermediate,0.96,0.97,4.61,5.36,0.01,0.75
0.8166704,1.5535991,intermediate,0.91,1.37,5.44,4.3,0.4600000000000001,-1.1400000000000006
2.924906,0.29705542,intermediate,1.0,1.02,4.15,5.08,0.02,0.9299999999999996
-0.18518391,3.6488743,intermediate,0.4,0.85,5.68,4.6,0.4499999999999999,-1.08
0.57612544,1.4873999,intermediate,0.79,1.02,4.78,4.53,0.2299999999999999,-0.25
1.6049525,0.6104762,intermediate,2.16,0.82,4.22,4.97,-1.3400000000000003,0.75
0.5929925,0.8466615,intermediate,0.6,1.81,5.76,3.62,1.21,-2.1399999999999997
1.3554627,-0.47151473,intermediate,0.55,0.77,5.44,4.13,0.2199999999999999,-1.3100000000000005
-0.66335076,2.7068126,intermediate,0.38,0.84,6.17,5.77,0.4599999999999999,-0.4000000000000003
-0.752228,2.0822685,intermediate,0.69,0.54,4.41,3.72,-0.1499999999999999,-0.69
2.5093522,-0.45686722,intermediate,0.33,0.86,4.1,4.6,0.53,0.5
-1.0562316,2.8268979,intermediate,0.67,0.55,4.03,4.5,-0.12,0.4699999999999997
3.1377096,-0.8953485,intermediate,0.9,1.71,4.75,6.26,0.8099999999999999,1.5099999999999998
2.236529,-1.5943652,intermediate,0.62,0.68,3.98,3.5,0.06,-0.48
-0.72422945,3.268628,intermediate,0.59,0.71,4.53,5.28,0.12,0.75
3.3471355,-0.91305834,intermediate,0.45,0.62,5.58,4.64,0.1699999999999999,-0.9400000000000004
-0.070888,2.9646373,intermediate,0.84,0.88,3.89,4.3,0.04,0.4099999999999997
-0.034423355,3.4533446,intermediate,0.9,0.73,5.87,3.99,-0.17,-1.88
-0.7876488,3.0985658,intermediate,0.72,0.91,4.2,4.11,0.19,-0.0899999999999998
2.45675,0.95647675,intermediate,0.63,1.04,4.18,4.32,0.41,0.1400000000000005
2.3302817,4.6026363,intermediate,0.68,1.48,4.41,5.61,0.7999999999999999,1.2000000000000002
-0.39004976,2.1445968,intermediate,1.8,1.31,4.23,4.26,-0.49,0.0299999999999993
3.1656673,0.60272926,intermediate,0.95,0.7,3.72,3.44,-0.25,-0.2800000000000002
-1.4085565,5.6700706,intermediate,0.65,0.51,4.83,4.06,-0.14,-0.7700000000000005
1.7901741,1.006522,intermediate,0.6,0.67,3.89,3.58,0.07,-0.31
1.5003164,-1.0930213,intermediate,0.65,0.71,4.88,4.2,0.0599999999999999,-0.6799999999999997
2.3751035,0.2362425,intermediate,1.05,0.89,3.19,3.12,-0.16,-0.0699999999999998
0.481687,5.4805727,intermediate,0.76,1.95,3.19,3.86,1.19,0.6699999999999999
0.98741204,0.24318689,intermediate,1.26,0.73,5.01,4.43,-0.53,-0.5800000000000001
0.7024084,0.09916799,intermediate,0.93,1.03,5.4,4.61,0.0999999999999999,-0.79
2.4102492,-0.6098404,intermediate,1.21,0.82,2.88,3.51,-0.39,0.6299999999999999
-0.060946394,2.799271,intermediate,0.74,0.88,4.28,4.43,0.14,0.1499999999999994
2.3356938,2.238999,intermediate,0.55,0.7,3.68,4.36,0.1499999999999999,0.6800000000000002
0.9821427,0.40958285,intermediate,1.84,0.93,4.09,3.77,-0.91,-0.3199999999999998
-0.848965,2.0829144,intermediate,0.65,0.56,3.62,3.87,-0.0899999999999999,0.25
2.2928486,3.7784941,intermediate,0.73,0.93,3.93,3.63,0.2,-0.3000000000000002
-0.113686204,1.9659643,intermediate,0.72,0.82,3.79,4.37,0.0999999999999999,0.5800000000000001
-0.42247415,3.426066,intermediate,0.55,0.68,4.19,3.9,0.13,-0.2900000000000005
-0.81531346,1.7016821,intermediate,0.65,0.89,3.39,4.25,0.24,0.8599999999999999
-1.5844713,1.3689989,intermediate,1.29,1.13,4.08,4.87,-0.1600000000000001,0.79
2.1475377,-0.097714,intermediate,0.88,0.79,3.79,3.76,-0.0899999999999999,-0.0300000000000002
0.35285318,2.3195567,intermediate,0.56,0.9,2.88,4.28,0.3399999999999999,1.4000000000000004
-0.8595622,1.3666692,intermediate,0.97,1.93,4.28,3.38,0.96,-0.9000000000000004
1.0723989,-0.40934604,intermediate,1.7,0.77,3.74,4.92,-0.93,1.1799999999999995
0.8955654,3.1657283,intermediate,0.66,0.32,4.14,2.95,-0.34,-1.1899999999999995
-0.37230575,3.0192878,intermediate,0.63,0.92,3.75,3.69,0.29,-0.06
0.8363539,0.61324644,intermediate,0.83,0.78,4.43,4.68,-0.0499999999999999,0.25
0.7893115,2.2558727,intermediate,0.82,0.54,3.97,3.55,-0.2799999999999999,-0.4200000000000004
-2.253739,3.2361405,intermediate,1.15,0.79,4.43,4.07,-0.3599999999999999,-0.3599999999999994
1.3515517,4.1551943,intermediate,0.87,1.31,4.22,3.84,0.44,-0.3799999999999999
2.0592635,-0.3744595,intermediate,0.7,0.83,3.62,4.18,0.13,0.5599999999999996
0.8803586,5.192164,intermediate,0.68,0.76,4.15,2.99,0.0799999999999999,-1.16
0.6767012,1.9192166,intermediate,0.83,0.72,3.47,4.08,-0.1099999999999999,0.6099999999999999
-1.1682456,3.0647647,intermediate,0.9,1.17,4.16,5.38,0.2699999999999999,1.2199999999999998
1.4508684,-0.38038224,intermediate,0.51,0.8,2.89,4.82,0.29,1.93
-1.0172108,1.5191253,intermediate,0.75,1.4,3.53,4.35,0.6499999999999999,0.8199999999999998
-1.4623723,1.3258582,intermediate,0.6,0.75,4.65,4.21,0.15,-0.4400000000000004
-0.83331174,1.3229442,intermediate,0.78,0.52,4.03,4.57,-0.26,0.54
1.952424,2.0898356,intermediate,0.47,0.76,3.9,3.94,0.29,0.04
0.6334776,1.4625658,intermediate,0.93,0.75,3.81,4.12,-0.18,0.31
1.0065907,0.71041775,intermediate,1.04,0.74,3.64,3.36,-0.3,-0.2800000000000002
0.7703949,2.4475505,intermediate,1.77,0.96,4.0,3.43,-0.81,-0.5699999999999998
0.48343846,0.3197873,intermediate,1.61,0.74,4.62,3.54,-0.8700000000000001,-1.08
0.056390535,1.0700015,intermediate,0.7,0.89,3.5,4.15,0.19,0.6500000000000004
1.2511117,1.1150447,intermediate,0.63,1.19,4.29,4.89,0.5599999999999999,0.5999999999999996
3.3912778,2.1665592,intermediate,0.55,1.18,3.66,4.03,0.6299999999999999,0.3700000000000001
-1.7427884,2.2176685,intermediate,0.71,0.92,3.64,4.4,0.21,0.7600000000000002
0.6510649,3.7141633,intermediate,0.6,0.77,4.25,3.04,0.17,-1.21
-1.1373491,4.3861823,intermediate,0.54,0.57,4.03,4.56,0.0299999999999999,0.5299999999999994
1.9987133,2.5452917,intermediate,0.93,1.05,4.84,3.92,0.12,-0.92
-1.1369913,2.911546,intermediate,1.73,0.71,4.49,3.41,-1.02,-1.08
1.4860096,2.459571,intermediate,1.17,0.89,3.82,4.81,-0.2799999999999999,0.9899999999999998
2.630376,0.7023359,intermediate,2.7,0.76,3.29,4.01,-1.94,0.7199999999999998
1.2398298,-0.16256316,intermediate,0.75,0.78,3.23,3.93,0.03,0.7000000000000002
0.7442942,0.51468587,intermediate,2.25,0.84,4.32,5.16,-1.41,0.8399999999999999
2.2012815,-1.2241576,intermediate,0.66,0.65,3.94,4.12,-0.01,0.1800000000000001
-0.011603582,2.729539,intermediate,0.76,0.62,4.78,4.17,-0.14,-0.6100000000000003
2.096706,-0.8961629,intermediate,0.68,1.41,3.64,3.54,0.7299999999999999,-0.1
1.5866054,-0.117378905,intermediate,1.01,0.56,3.51,3.47,-0.4499999999999999,-0.0399999999999995
-0.07916018,0.8410327,intermediate,0.8,0.67,3.97,3.63,-0.13,-0.3400000000000003
0.18186545,2.4909873,intermediate,0.95,0.67,3.97,4.66,-0.2799999999999999,0.69
2.5179353,0.33676058,intermediate,0.8,0.71,4.26,3.82,-0.09,-0.4399999999999999
0.91254836,0.3328152,intermediate,0.78,0.52,3.98,3.94,-0.26,-0.04
-1.4681944,1.2235636,intermediate,0.71,0.86,4.2,3.89,0.15,-0.31
0.51850325,0.58548176,intermediate,1.0,1.03,3.44,4.17,0.03,0.73
2.0937595,-0.09658502,intermediate,0.65,0.7,3.21,4.79,0.0499999999999999,1.58
-1.520034,2.9763224,intermediate,0.66,0.85,4.49,3.44,0.1899999999999999,-1.0500000000000005
2.287244,2.5124278,intermediate,0.55,0.45,3.2,3.42,-0.1,0.2199999999999997
-0.59834576,2.7367008,intermediate,0.6,0.7,3.73,3.2,0.0999999999999999,-0.5299999999999998
-0.8091216,2.9893794,intermediate,1.72,0.68,3.88,5.83,-1.04,1.95
1.9638774,0.677337,intermediate,1.76,1.08,3.98,3.77,-0.6799999999999999,-0.2099999999999999
2.5210905,-0.21307455,intermediate,1.58,0.59,3.86,4.15,-0.99,0.2900000000000005
1.433555,4.9011106,intermediate,0.69,0.53,4.71,4.13,-0.1599999999999999,-0.5800000000000001
2.1342716,1.1063902,intermediate,0.56,0.8,5.31,4.38,0.24,-0.9299999999999996
0.07362038,-0.20471354,intermediate,0.63,0.68,4.04,3.34,0.05,-0.7000000000000002
1.1799234,1.2878598,intermediate,2.47,0.62,4.39,4.54,-1.85,0.1500000000000003
1.8604597,0.19131291,intermediate,0.83,1.02,3.12,3.52,0.19,0.3999999999999999
2.7462983,-0.9629313,intermediate,0.62,0.49,3.83,3.31,-0.13,-0.52
1.2325873,3.095267,intermediate,0.65,0.51,3.8,3.84,-0.14,0.04
0.8453524,4.6540847,intermediate,0.65,0.55,3.5,3.88,-0.0999999999999999,0.3799999999999999
-1.9030932,3.277173,intermediate,0.78,0.58,3.53,3.69,-0.2,0.1600000000000001
3.5561802,5.345123,intermediate,0.98,1.03,4.42,3.2,0.05,-1.2199999999999998
1.495392,1.0178338,intermediate,0.56,0.59,3.34,4.55,0.0299999999999999,1.21
-1.3681759,1.4099987,intermediate,0.32,0.99,3.98,5.25,0.6699999999999999,1.27
0.68014115,2.0794876,intermediate,0.5,0.45,3.46,4.68,-0.0499999999999999,1.2199999999999998
1.1589705,0.90050936,intermediate,0.84,0.42,3.88,4.44,-0.42,0.5600000000000005
2.708184,0.018094392,intermediate,0.64,1.91,3.33,4.58,1.27,1.25
-0.83490956,1.6258816,intermediate,1.57,0.66,3.55,3.15,-0.91,-0.3999999999999999
1.2544466,4.4384933,intermediate,0.79,1.01,3.58,4.0,0.2199999999999999,0.4199999999999999
-0.8495959,3.987922,intermediate,0.57,0.64,3.28,4.35,0.07,1.0699999999999998
1.3182701,-0.68166476,intermediate,2.63,0.82,4.87,4.2,-1.81,-0.6699999999999999
2.9275267,-1.395848,intermediate,0.76,0.76,3.78,3.23,0.0,-0.5499999999999998
-1.4687167,1.2993141,intermediate,0.6,0.78,3.77,4.45,0.18,0.6800000000000002
0.37485686,3.807754,intermediate,0.84,0.91,3.28,4.39,0.07,1.11
0.51827455,5.6236625,intermediate,0.95,1.24,4.75,4.23,0.29,-0.5199999999999996
0.18353769,4.7719045,intermediate,0.5,1.51,4.15,4.15,1.01,0.0
1.4234693,2.649183,intermediate,0.39,0.94,2.99,4.61,0.5499999999999999,1.62
-0.9531977,3.0215523,intermediate,1.35,0.63,4.09,3.86,-0.7200000000000001,-0.2299999999999999
3.3933008,-0.998253,intermediate,0.76,0.83,4.28,4.05,0.0699999999999999,-0.2300000000000004
-0.34930506,3.3739307,intermediate,0.45,0.6,4.38,2.8,0.1499999999999999,-1.58
1.8466259,4.875376,intermediate,1.18,0.64,3.42,3.61,-0.5399999999999999,0.1899999999999999
0.37959418,2.1382625,intermediate,0.53,0.57,3.63,3.79,0.0399999999999999,0.1600000000000001
1.4798468,-0.3848001,intermediate,0.67,0.74,4.42,3.31,0.0699999999999999,-1.11
0.63788444,2.1492527,intermediate,0.98,0.98,3.88,4.32,0.0,0.4400000000000004
1.0655463,0.19289835,intermediate,0.59,0.58,3.24,4.41,-0.01,1.17
0.20537356,4.2710977,intermediate,1.59,1.37,4.69,3.52,-0.2199999999999999,-1.1700000000000004
2.0156016,2.4935913,intermediate,0.84,1.51,3.46,4.43,0.67,0.9699999999999998
3.9879253,-0.46773246,intermediate,1.8,0.95,4.16,3.98,-0.8500000000000001,-0.1800000000000001
1.2552282,2.9418085,intermediate,0.43,0.56,3.24,3.98,0.13,0.7399999999999998
-0.14895153,3.0106277,intermediate,0.61,0.49,3.82,3.3,-0.12,-0.52
2.5722866,0.2790226,intermediate,0.91,0.63,4.17,4.0,-0.28,-0.1699999999999999
1.1371305,5.0034304,intermediate,1.39,0.75,4.31,3.38,-0.6399999999999999,-0.9299999999999996
3.8449802,-0.008506078,intermediate,0.93,1.01,4.62,4.46,0.0799999999999999,-0.1600000000000001
1.1366426,3.188717,intermediate,0.74,0.68,3.53,3.08,-0.0599999999999999,-0.4499999999999997
2.400744,1.140213,intermediate,0.58,0.62,4.1,3.0,0.04,-1.0999999999999996
1.8054512,0.7687003,intermediate,0.89,0.57,4.39,4.77,-0.32,0.3799999999999999
-1.1353085,2.2593222,intermediate,0.65,0.76,3.41,4.66,0.1099999999999999,1.25
2.3974254,0.19198494,intermediate,0.79,1.51,2.82,5.11,0.72,2.2900000000000005
0.7039709,3.0629919,intermediate,0.36,0.95,3.73,4.41,0.59,0.6800000000000002
-1.7320352,1.5997783,intermediate,0.58,0.61,3.87,3.11,0.03,-0.7600000000000002
-1.1154534,1.1101103,intermediate,1.77,0.8,3.98,4.26,-0.97,0.2799999999999998
1.0526313,1.8683511,intermediate,0.68,1.05,3.6,4.04,0.37,0.4399999999999999
-0.13516338,0.18226062,intermediate,1.08,0.82,3.89,5.78,-0.2600000000000001,1.89
1.5961366,-1.2802626,intermediate,1.43,0.6,3.55,5.27,-0.83,1.7199999999999998
-1.8072903,3.3657002,intermediate,0.72,0.67,3.9,3.9,-0.0499999999999999,0.0
1.3145502,0.027562791,intermediate,0.82,1.17,4.41,3.83,0.35,-0.5800000000000001
0.40984505,2.9162586,intermediate,0.87,0.66,4.08,5.06,-0.2099999999999999,0.9799999999999996
0.90748084,1.2338716,intermediate,1.07,0.9,3.23,3.36,-0.17,0.1299999999999999
1.4377862,1.2941637,intermediate,1.02,0.52,4.7,3.79,-0.5,-0.91
-0.20484447,3.1842048,intermediate,0.69,0.78,4.02,3.67,0.09,-0.3499999999999996
3.063811,0.12262962,intermediate,0.65,0.79,4.25,4.02,0.14,-0.2300000000000004
0.23985256,0.7673862,intermediate,0.69,1.11,4.13,4.62,0.4200000000000001,0.4900000000000002
2.2230208,1.780317,intermediate,1.1,1.01,4.15,4.85,-0.09,0.6999999999999993
-0.49623615,2.9257922,intermediate,0.6,0.93,4.28,3.61,0.33,-0.6700000000000004
3.905585,-0.5151807,intermediate,0.67,0.8,3.84,4.03,0.13,0.1900000000000004
3.8387861,-1.3376323,intermediate,0.65,0.91,4.23,3.75,0.26,-0.4800000000000004
1.252703,3.178915,intermediate,0.58,0.58,3.94,3.51,0.0,-0.4300000000000001
-0.22524501,2.326214,intermediate,0.86,0.65,4.38,3.68,-0.2099999999999999,-0.6999999999999997
-1.8912866,2.1408353,intermediate,1.84,1.74,4.6,4.92,-0.1,0.3200000000000003
1.8391705,1.8184797,intermediate,1.42,0.79,4.17,4.88,-0.6299999999999999,0.71
-1.5693773,1.8048409,intermediate,0.66,0.67,4.47,3.98,0.01,-0.4899999999999997
1.0004227,2.4071412,intermediate,0.97,1.08,3.98,4.08,0.1100000000000001,0.1
-1.2795253,0.7751304,intermediate,0.67,0.47,3.62,4.78,-0.2,1.16
1.9456459,-0.580919,intermediate,0.78,1.6,4.08,3.73,0.8200000000000001,-0.3500000000000001
0.57233053,1.2787507,intermediate,0.66,1.26,3.22,4.42,0.6,1.1999999999999995
1.0273081,0.7934995,intermediate,0.31,1.47,2.77,3.63,1.16,0.8599999999999999
1.0708681,-0.12810767,intermediate,1.68,0.61,5.05,3.84,-1.0699999999999998,-1.21
2.527642,2.2331471,intermediate,0.59,0.71,3.98,3.03,0.12,-0.9500000000000002
-1.9063811,1.4186162,intermediate,1.05,1.06,4.37,3.97,0.01,-0.3999999999999999
1.574836,1.4212929,intermediate,0.58,0.68,3.81,4.3,0.1,0.4899999999999997
0.4509157,3.2053056,intermediate,0.53,0.91,3.91,4.74,0.38,0.8300000000000001
2.8442461,-0.47929996,intermediate,3.31,0.65,4.84,3.08,-2.66,-1.7599999999999998
-0.36383167,3.9299872,intermediate,1.05,1.65,3.63,4.85,0.5999999999999999,1.2199999999999998
