x_wt,y_wt,time,x_ko,y_ko,pop_wt,pop_ko
11.461079,6.854583,16.0,8.100915,6.038523,quiescent,intermediate
6.777097,5.9668727,16.0,6.3751864,8.6702385,intermediate,intermediate
12.332547,9.1403675,16.0,8.812372,10.409741,quiescent,quiescent
1.9861499,6.4293723,16.0,11.662457,5.824789,proliferative,quiescent
11.410009,5.6248536,16.0,8.6149845,10.8672905,intermediate,intermediate
5.4658995,8.497171,16.0,6.458,6.2025924,proliferative,proliferative
10.002133,1.6968544,16.0,11.880953,7.2406473,quiescent,intermediate
6.250713,4.5543547,16.0,7.5003834,5.6764374,proliferative,intermediate
11.730952,5.784525,16.0,11.256894,5.0455384,intermediate,intermediate
6.2888746,4.729494,16.0,7.7046795,8.18442,quiescent,intermediate
11.226867,4.9693837,16.0,10.83938,7.1775527,proliferative,intermediate
6.1897955,5.9472365,16.0,8.208173,7.3556275,quiescent,intermediate
6.3615274,7.1582866,16.0,7.059816,7.47506,quiescent,quiescent
11.770385,7.8019147,16.0,10.063972,7.003433,quiescent,intermediate
12.496429,3.9793386,16.0,6.98836,3.714924,quiescent,intermediate
11.451672,4.2520585,16.0,5.9895616,7.442604,quiescent,intermediate
11.911927,6.468619,16.0,7.5371666,8.182571,proliferative,quiescent
6.2418637,6.4130707,16.0,11.309268,7.30381,intermediate,intermediate
11.507098,6.202382,16.0,9.920887,2.4908538,intermediate,quiescent
5.860453,6.767414,16.0,12.302746,4.1656017,proliferative,intermediate
6.5916677,8.896415,16.0,7.353042,4.016783,intermediate,proliferative
8.184801,7.528715,16.0,10.527561,4.2558937,intermediate,quiescent
10.857861,3.1128316,16.0,7.231767,5.8084955,quiescent,intermediate
12.082047,6.5910106,16.0,6.022641,7.9264593,quiescent,intermediate
6.141451,5.4327683,16.0,10.054824,2.8016086,intermediate,intermediate
8.174146,5.4683113,16.0,7.7331457,6.0516677,quiescent,quiescent
7.3349667,3.0339103,16.0,11.441369,5.569391,intermediate,intermediate
6.2667646,5.7983036,16.0,10.1495905,6.6448226,quiescent,quiescent
10.659666,5.3491554,16.0,11.4969225,8.74299,intermediate,intermediate
12.216256,8.407231,16.0,9.898909,5.1606617,intermediate,proliferative
10.036021,8.269359,16.0,9.456832,11.132943,intermediate,intermediate
7.433175,8.47897,16.0,12.075173,5.0701675,proliferative,quiescent
12.524259,4.014275,16.0,7.163629,6.3327627,quiescent,quiescent
6.127196,8.069204,16.0,6.623345,7.677041,quiescent,intermediate
11.820475,3.8453908,16.0,11.480385,7.3478236,quiescent,quiescent
6.403262,7.0975804,16.0,11.604588,4.058795,proliferative,quiescent
12.373265,2.9982688,16.0,7.6935453,7.1746616,quiescent,intermediate
6.0735846,8.214934,16.0,1.3193454,5.420651,intermediate,quiescent
9.476037,6.786091,16.0,7.4782853,3.0541532,intermediate,proliferative
12.395888,7.328826,16.0,11.11868,4.2043476,quiescent,quiescent
7.4190235,8.111447,16.0,6.1985836,8.384134,quiescent,intermediate
9.717102,10.207207,16.0,12.20903,6.5980115,quiescent,quiescent
8.055562,11.227446,16.0,11.576998,3.744367,intermediate,quiescent
9.539866,3.2354212,16.0,11.885765,3.5100553,quiescent,proliferative
12.412336,5.6183195,16.0,8.645976,5.731912,intermediate,intermediate
11.467859,5.4859886,16.0,11.327546,4.685997,intermediate,intermediate
11.061793,2.458992,16.0,11.653292,3.8925943,quiescent,intermediate
11.660172,6.1157913,16.0,12.447229,3.4885008,intermediate,quiescent
8.750537,7.316066,16.0,6.079385,8.988161,intermediate,quiescent
9.117281,12.291573,16.0,12.666697,9.917632,intermediate,quiescent
6.217465,7.32167,16.0,11.484115,8.047394,intermediate,intermediate
8.4807825,5.5543675,16.0,12.744979,10.070356,intermediate,intermediate
9.800676,7.489073,16.0,6.302171,8.777154,intermediate,quiescent
11.4967575,5.685028,16.0,6.090882,8.719702,quiescent,quiescent
11.625283,5.067225,16.0,6.9139285,5.118981,quiescent,quiescent
10.781285,2.8967857,16.0,8.180217,11.611861,quiescent,proliferative
10.081618,3.9160411,16.0,2.1500258,5.911384,proliferative,proliferative
11.05364,7.088006,16.0,12.528604,9.396897,quiescent,intermediate
12.060895,3.7623563,16.0,11.278809,5.4398675,quiescent,intermediate
12.236784,3.1599157,16.0,7.7924886,5.4955306,proliferative,quiescent
11.94022,4.07174,16.0,6.332374,6.4914165,proliferative,intermediate
9.191234,6.1618776,16.0,12.507607,8.934248,quiescent,intermediate
12.155475,5.2792177,16.0,5.4968996,8.616632,proliferative,quiescent
6.2905164,4.7958264,16.0,6.2304816,8.714995,intermediate,quiescent
5.8501496,7.3855095,16.0,9.505614,3.658746,quiescent,intermediate
12.021303,6.6910233,16.0,7.6779594,7.7330256,intermediate,intermediate
6.099832,7.9208045,16.0,11.484404,2.7549126,intermediate,quiescent
6.056976,4.938623,16.0,11.165817,6.462297,proliferative,quiescent
11.447052,8.786375,16.0,9.917248,6.145046,quiescent,intermediate
10.558106,6.969058,16.0,9.013046,5.4641137,quiescent,intermediate
6.0257196,8.288904,16.0,11.426453,5.088758,intermediate,intermediate
6.301687,9.028161,16.0,2.6765673,5.4024086,proliferative,intermediate
6.2775216,6.0700836,16.0,5.866943,9.197923,intermediate,quiescent
9.692724,6.3479385,16.0,7.0986476,4.5382876,intermediate,intermediate
6.4129705,8.5891485,16.0,12.0468445,2.8471546,intermediate,quiescent
11.543495,6.0324855,16.0,11.283525,5.555987,proliferative,quiescent
12.408844,10.468449,16.0,8.514405,9.139227,intermediate,quiescent
11.052118,8.886661,16.0,7.250939,6.6270394,intermediate,intermediate
9.95012,6.849505,16.0,7.5505633,7.921416,intermediate,intermediate
12.591847,10.2486315,16.0,6.04523,8.014381,intermediate,intermediate
11.525726,3.2911103,16.0,11.513359,5.7266383,quiescent,intermediate
9.145637,6.424205,16.0,10.249496,9.886425,quiescent,quiescent
11.9430895,5.9085774,16.0,10.961281,0.5045443,proliferative,intermediate
11.148075,7.7830095,16.0,9.981766,3.6253865,intermediate,intermediate
10.783995,-0.13375455,16.0,6.2630086,5.6881604,quiescent,intermediate
10.756591,6.064132,16.0,11.419223,4.5526323,intermediate,intermediate
11.7138195,6.0651298,16.0,5.998572,8.725083,quiescent,intermediate
12.151248,4.4214873,16.0,6.0493712,6.282495,intermediate,quiescent
11.106168,4.933642,16.0,5.9511113,6.85435,intermediate,proliferative
6.70333,7.2343473,16.0,5.9489985,7.245692,intermediate,intermediate
6.3648343,8.735661,16.0,12.268806,6.706079,intermediate,quiescent
10.270884,6.746533,16.0,6.8339024,6.0814075,intermediate,intermediate
11.134162,5.972305,16.0,6.9868016,4.19809,intermediate,quiescent
8.181927,5.7588034,16.0,6.228733,8.279255,intermediate,intermediate
12.60084,3.875069,16.0,11.8645735,7.040392,quiescent,intermediate
6.1584716,8.852577,16.0,6.223327,8.658251,quiescent,quiescent
6.9833827,9.00898,16.0,9.591683,6.3754725,intermediate,intermediate
6.239649,5.8792443,16.0,11.098384,6.311954,intermediate,quiescent
9.476237,4.6660595,16.0,5.97139,8.391779,quiescent,intermediate
6.2373633,8.348954,16.0,5.9991727,8.348645,quiescent,intermediate
7.103057,9.947542,16.0,8.490913,4.9651666,intermediate,proliferative
8.882838,5.2503233,16.0,6.4952154,8.022048,proliferative,proliferative
6.549562,6.654714,16.0,10.925843,0.23463435,proliferative,intermediate
11.127112,8.756317,16.0,8.144556,8.127682,quiescent,intermediate
5.898514,7.7917643,16.0,12.040474,3.9199278,proliferative,quiescent
10.602669,4.2204685,16.0,11.84888,3.3043234,quiescent,proliferative
12.248336,4.1049776,16.0,11.109785,2.9880512,quiescent,quiescent
2.7594376,6.4309535,16.0,7.8070025,10.421019,quiescent,intermediate
12.3882885,5.4649763,16.0,11.574987,7.2434006,quiescent,proliferative
2.432308,6.260264,16.0,10.461792,6.7792563,quiescent,quiescent
11.227218,6.2682858,16.0,6.08846,9.644524,intermediate,proliferative
8.956682,3.3893926,16.0,11.828504,4.6955986,quiescent,quiescent
6.330607,8.215877,16.0,11.21269,8.410199,quiescent,quiescent
11.941911,7.144251,16.0,6.059562,7.8154135,quiescent,intermediate
5.768495,8.487175,16.0,6.227205,8.9821205,proliferative,quiescent
6.780713,5.2985625,16.0,6.749045,5.798294,intermediate,quiescent
6.247201,4.834735,16.0,2.6576667,4.6277075,quiescent,intermediate
10.845073,8.394771,16.0,12.630946,3.624422,quiescent,quiescent
11.600514,5.217885,16.0,8.078236,11.25792,quiescent,intermediate
6.5280366,9.443328,16.0,12.02046,6.5491366,intermediate,intermediate
5.9456043,8.175748,16.0,6.6299405,6.685853,intermediate,intermediate
11.378065,5.7002416,16.0,10.930262,5.019773,intermediate,quiescent
9.829215,3.827779,16.0,11.4388,4.395229,proliferative,intermediate
11.121531,9.411428,16.0,5.9856763,7.2648864,intermediate,quiescent
8.181174,4.7030807,16.0,9.849468,2.4359465,proliferative,quiescent
11.63793,6.728806,16.0,12.697788,4.0717487,quiescent,quiescent
10.735251,2.4376864,16.0,7.7686753,8.508073,intermediate,intermediate
11.05969,4.9219894,16.0,6.6225853,4.2092066,quiescent,quiescent
10.627218,5.839183,16.0,11.249885,2.7849736,proliferative,intermediate
8.205567,3.865022,16.0,10.762453,2.6630926,intermediate,quiescent
11.742652,5.185301,16.0,10.834869,4.864964,quiescent,proliferative
5.973611,8.102051,16.0,7.965108,5.888671,quiescent,quiescent
8.497389,3.5479832,16.0,11.582924,3.9585645,intermediate,quiescent
5.2684484,7.560533,16.0,8.901392,7.7357802,proliferative,quiescent
6.9030757,3.9152143,16.0,6.2176166,5.6480017,proliferative,proliferative
11.440979,5.1052036,16.0,9.662127,2.4647272,quiescent,intermediate
12.326865,5.90513,16.0,10.602646,2.6008034,quiescent,quiescent
5.5848985,7.40951,16.0,0.97381455,5.7031593,proliferative,proliferative
9.908445,4.7415333,16.0,12.127947,5.9650373,quiescent,intermediate
10.856816,-0.05870776,16.0,3.3180993,5.47532,quiescent,quiescent
10.837964,6.992523,16.0,9.787292,10.1924515,quiescent,quiescent
5.999507,5.714586,16.0,6.479764,6.1357727,intermediate,quiescent
10.383034,5.3026404,16.0,12.4790945,7.1105328,quiescent,quiescent
11.660804,9.151203,16.0,12.375792,6.2264876,quiescent,quiescent
11.480962,5.8857994,16.0,9.032551,8.676466,intermediate,quiescent
7.4739156,5.994274,16.0,11.453454,3.1852944,intermediate,quiescent
4.751865,6.7942595,16.0,6.213431,5.1035876,proliferative,quiescent
8.244715,5.589839,16.0,12.182779,2.9862294,intermediate,intermediate
5.8708954,7.348487,16.0,9.543505,7.9746685,quiescent,quiescent
5.3764186,8.295293,16.0,11.982474,3.9844549,proliferative,proliferative
12.13452,5.845714,16.0,6.181632,8.057086,quiescent,intermediate
11.067888,4.421671,16.0,11.188776,5.1075816,intermediate,quiescent
9.180345,10.65373,16.0,12.416692,3.0740216,intermediate,quiescent
10.82522,6.143357,16.0,10.509168,5.5811553,intermediate,intermediate
11.6397,5.0746646,16.0,12.063326,5.1596394,proliferative,proliferative
11.826946,9.364723,16.0,6.304689,5.9809933,intermediate,intermediate
11.193086,6.3434534,16.0,5.985507,7.924714,quiescent,quiescent
10.803459,7.2802267,16.0,11.62186,4.961071,quiescent,intermediate
10.426371,8.684855,16.0,12.294759,6.2112613,intermediate,intermediate
11.200682,5.0242896,16.0,10.9890375,4.6577587,quiescent,proliferative
8.137581,3.3637424,16.0,11.924083,5.2304144,proliferative,proliferative
9.852422,3.5114527,16.0,6.1806026,8.121106,quiescent,intermediate
12.243637,5.5816555,16.0,8.1033535,7.9857044,quiescent,intermediate
7.684498,3.4279926,16.0,10.863186,2.691097,intermediate,quiescent
12.506693,3.802474,16.0,9.968866,7.365365,quiescent,proliferative
6.2357216,8.731534,16.0,12.034857,6.077321,intermediate,quiescent
6.530061,7.0988994,16.0,9.978884,7.8117285,proliferative,intermediate
11.278836,8.666525,16.0,6.56255,4.911951,intermediate,intermediate
2.074901,5.822003,16.0,11.824015,5.2327294,quiescent,intermediate
6.270916,8.229431,16.0,9.61809,2.878798,proliferative,proliferative
5.808088,6.401336,16.0,10.438022,4.2954373,intermediate,intermediate
12.603314,10.446885,16.0,12.102984,4.113911,intermediate,quiescent
11.610529,4.521476,16.0,11.176216,4.1579323,proliferative,intermediate
6.38491,7.204376,16.0,6.305099,5.2422523,quiescent,intermediate
11.944639,2.572367,16.0,11.774128,3.172459,intermediate,proliferative
9.585588,11.6407585,16.0,9.251879,2.58963,intermediate,intermediate
7.0483446,4.377952,16.0,7.304916,4.4849367,intermediate,intermediate
5.8809485,5.91458,16.0,6.479702,7.034782,quiescent,intermediate
12.67342,10.748753,16.0,11.089001,7.369607,quiescent,quiescent
11.754985,5.6217313,16.0,7.4009433,8.102285,intermediate,intermediate
12.3142805,9.212385,16.0,6.6730223,9.404258,proliferative,intermediate
5.844949,7.8001184,16.0,7.3317504,6.911659,quiescent,quiescent
7.5439615,2.9010906,16.0,6.732796,5.7174554,quiescent,intermediate
6.513138,9.262809,16.0,6.8369737,8.43867,quiescent,intermediate
5.576298,9.273876,16.0,6.1056666,5.777666,proliferative,quiescent
5.7957506,7.270394,16.0,8.674053,6.693357,quiescent,intermediate
6.339852,6.7552195,16.0,6.114277,10.051858,intermediate,proliferative
5.921145,8.175328,16.0,9.248598,7.3450513,quiescent,intermediate
2.9371033,3.881238,16.0,6.188061,8.551972,quiescent,quiescent
11.269321,5.3926854,16.0,5.86892,6.885972,intermediate,proliferative
11.741465,9.65108,16.0,11.48733,6.80676,quiescent,intermediate
8.855948,3.4365914,16.0,11.259889,5.1276283,quiescent,quiescent
5.702249,8.442951,16.0,12.255069,5.834858,proliferative,quiescent
11.715786,5.9167566,16.0,12.109224,3.9698691,intermediate,intermediate
6.7830544,3.8405473,16.0,11.375508,5.299322,quiescent,proliferative
12.046025,3.4187233,16.0,11.285751,3.9715643,quiescent,intermediate
11.704824,2.0930765,16.0,11.743272,4.3546634,quiescent,quiescent
11.812919,5.932095,16.0,6.954529,8.626048,quiescent,intermediate
6.060921,8.663778,16.0,12.073672,4.1403365,intermediate,quiescent
12.293303,11.895866,16.0,11.6581745,6.289208,quiescent,intermediate
11.726303,2.1722362,16.0,12.722099,4.460363,proliferative,quiescent
10.006347,5.3941975,16.0,5.9886355,8.471797,proliferative,quiescent
11.648736,5.810569,16.0,6.1514125,8.629211,quiescent,proliferative
6.4601707,8.874295,16.0,11.102228,6.7923512,intermediate,intermediate
9.309023,2.5575314,16.0,6.6885858,6.560662,quiescent,intermediate
6.6761847,9.3253565,16.0,9.738555,3.7720165,quiescent,intermediate
11.427257,4.740285,16.0,10.637853,2.2648263,intermediate,proliferative
6.4807105,5.8662534,16.0,10.974737,0.25288126,proliferative,quiescent
11.665096,5.659925,16.0,1.870097,5.0608044,intermediate,quiescent
6.1729765,6.1047688,16.0,10.439099,6.1710815,quiescent,quiescent
6.464588,5.231713,16.0,12.1192665,6.142801,quiescent,quiescent
11.099487,4.8974423,16.0,7.356665,3.3019326,proliferative,quiescent
5.005332,9.385153,16.0,12.344601,6.246655,intermediate,quiescent
10.439652,1.0788865,16.0,6.642426,5.8373733,quiescent,quiescent
6.0740867,6.598258,16.0,3.3287237,4.026504,proliferative,intermediate
11.236124,4.718259,16.0,11.129147,4.6940594,proliferative,proliferative
10.552815,0.18910024,16.0,9.118885,2.4668753,intermediate,intermediate
5.893131,5.2882495,16.0,2.365341,3.670669,proliferative,proliferative
7.45663,6.7657967,16.0,12.4288025,4.085604,intermediate,quiescent
8.017355,6.733539,16.0,10.3188505,6.5614195,intermediate,proliferative
9.952222,8.431708,16.0,12.69809,4.0309887,quiescent,quiescent
11.030468,5.3652053,16.0,8.719462,8.476961,quiescent,intermediate
11.140842,6.209349,16.0,11.456866,5.065766,quiescent,intermediate
12.059477,6.0328174,16.0,9.945325,2.569698,quiescent,quiescent
8.353678,6.893214,16.0,12.132547,8.558815,intermediate,intermediate
10.688795,5.3440485,16.0,2.4819458,5.5875897,proliferative,proliferative
11.69063,1.2748691,16.0,6.30624,6.729622,quiescent,intermediate
8.902157,5.525873,16.0,9.156365,5.124029,quiescent,quiescent
12.064933,3.7900493,16.0,6.46223,5.6034546,quiescent,quiescent
6.46371,8.577286,16.0,2.6476276,4.6806555,intermediate,intermediate
12.665906,9.499607,16.0,12.454132,5.625924,quiescent,intermediate
10.234865,0.6513997,16.0,11.540757,5.091611,quiescent,proliferative
6.8185287,6.284055,16.0,12.601292,4.963829,proliferative,quiescent
11.113919,7.2523117,16.0,12.113539,5.311935,proliferative,intermediate
6.5508065,4.6390405,16.0,11.208742,5.579804,intermediate,quiescent
6.523982,9.05473,16.0,11.716847,3.4631798,intermediate,proliferative
6.9124613,8.09383,16.0,6.409222,4.737382,proliferative,quiescent
8.332323,5.8178697,16.0,6.6616206,7.215416,intermediate,quiescent
11.23423,3.5587113,16.0,10.697057,9.474212,quiescent,intermediate
6.470399,7.6032853,16.0,11.666646,4.494743,quiescent,intermediate
6.0731034,5.8506413,16.0,10.31063,2.9249337,intermediate,quiescent
6.0249467,7.398864,16.0,6.075333,8.592234,intermediate,proliferative
9.485958,2.1688342,16.0,7.405287,3.1993415,proliferative,quiescent
12.549097,10.739992,16.0,11.819495,4.0759883,quiescent,quiescent
6.7475758,9.19573,16.0,11.7231455,5.874776,quiescent,intermediate
12.229254,2.7975986,16.0,8.63935,7.1035414,quiescent,quiescent
10.821959,-0.21220133,16.0,6.5034337,5.7135506,proliferative,quiescent
10.717443,9.798697,16.0,10.696315,3.5337534,intermediate,quiescent
8.130044,3.776318,16.0,6.225139,8.506319,intermediate,intermediate
11.234758,9.200563,16.0,5.069506,6.7612195,intermediate,proliferative
12.155255,4.758997,16.0,9.256941,3.5642447,quiescent,intermediate
6.2468343,8.454154,16.0,6.135494,8.749217,proliferative,quiescent
11.446516,5.0688405,16.0,11.005409,7.1596923,proliferative,intermediate
10.754845,5.239241,16.0,6.9489326,3.7255447,proliferative,proliferative
11.806036,6.142185,16.0,11.275774,2.7643204,quiescent,quiescent
11.132346,5.9107695,16.0,9.314658,4.7759986,quiescent,quiescent
6.512571,4.3416595,16.0,5.9817653,8.219019,intermediate,intermediate
5.6681376,8.003629,16.0,6.936644,4.048827,intermediate,intermediate
7.5477967,2.9160655,16.0,10.858143,4.8255343,proliferative,intermediate
11.650247,6.038688,16.0,12.1386175,3.1205862,intermediate,intermediate
7.030388,7.059374,16.0,7.238473,5.6523614,intermediate,quiescent
6.0001354,8.390873,16.0,6.393222,4.6144924,quiescent,intermediate
7.8633313,2.2738113,16.0,9.890616,5.2536917,intermediate,intermediate
5.8006444,6.574511,16.0,11.442402,2.7063346,quiescent,quiescent
5.952613,6.39897,16.0,8.194415,7.1455445,quiescent,intermediate
6.300532,5.6695824,16.0,6.2341824,7.127353,intermediate,proliferative
6.4351373,4.8866735,16.0,10.745945,4.6451735,proliferative,intermediate
6.801015,7.3172383,16.0,6.429969,8.732161,intermediate,quiescent
9.383279,3.4673047,16.0,7.5944195,7.6014714,quiescent,quiescent
12.554639,3.4856126,16.0,7.368075,6.2544484,quiescent,quiescent
11.661839,5.2873287,16.0,10.612355,7.6075363,intermediate,intermediate
10.839903,6.8379374,16.0,8.411684,9.79894,intermediate,proliferative
7.2255692,7.403318,16.0,11.811401,2.8228407,intermediate,intermediate
6.3648243,8.489392,16.0,12.16671,6.551765,quiescent,quiescent
11.426035,4.3008895,16.0,6.708191,8.096564,quiescent,intermediate
6.9068394,5.7530556,16.0,8.283624,4.1101804,proliferative,intermediate
6.2159166,8.365272,16.0,6.1874285,7.074989,quiescent,intermediate
12.684878,9.914332,16.0,11.962232,5.6924777,quiescent,quiescent
11.310976,4.66727,16.0,5.9735227,8.587644,quiescent,intermediate
9.232465,10.29277,16.0,5.9663672,7.2651014,proliferative,intermediate
10.639278,7.7562857,16.0,11.735548,9.06037,quiescent,intermediate
10.829578,4.3976507,16.0,2.141469,5.9238763,proliferative,proliferative
9.938397,7.123656,16.0,7.017774,9.746738,quiescent,proliferative
9.519103,6.2350245,16.0,12.702131,10.142094,intermediate,intermediate
6.4652276,8.46936,16.0,3.6294327,5.1582813,quiescent,quiescent
6.1743374,7.267275,16.0,11.92474,5.7560215,quiescent,quiescent
9.66467,3.654951,16.0,12.275217,4.850024,proliferative,quiescent
11.919491,4.8622556,16.0,9.113916,7.2636952,intermediate,intermediate
10.752248,7.2986417,16.0,8.727911,11.183947,intermediate,intermediate
11.619347,5.45532,16.0,8.321819,4.2908797,proliferative,quiescent
12.697635,4.37521,16.0,11.932893,6.392693,quiescent,quiescent
12.712002,6.7698517,16.0,8.530796,6.4713554,quiescent,proliferative
6.362756,8.956925,16.0,6.63559,6.4984875,proliferative,intermediate
6.771064,9.820776,16.0,11.742495,5.720606,intermediate,intermediate
11.142525,0.34535277,16.0,6.1849976,6.5234623,quiescent,proliferative
12.110063,7.6285033,16.0,12.23607,3.6898186,quiescent,quiescent
6.013643,6.746875,16.0,10.480276,2.6723258,intermediate,quiescent
10.793291,6.6387434,16.0,11.770053,10.823721,quiescent,quiescent
11.995886,2.7988772,16.0,12.274661,3.2062314,quiescent,quiescent
12.445864,5.5704727,16.0,11.454046,9.319172,quiescent,quiescent
12.3907,3.160906,16.0,6.094594,8.302191,intermediate,intermediate
6.015509,5.988064,16.0,11.820538,4.2061925,quiescent,quiescent
6.278532,9.0281925,16.0,10.87681,4.268799,quiescent,intermediate
12.655831,3.6675675,16.0,6.580752,8.786823,quiescent,intermediate
6.922487,6.6169586,16.0,12.449163,7.092894,quiescent,quiescent
5.9525404,8.519389,16.0,11.91865,8.472514,proliferative,quiescent
7.675368,2.628471,16.0,8.176828,7.857746,quiescent,intermediate
5.8998766,7.269842,16.0,10.940884,6.305324,quiescent,quiescent
9.849978,8.349011,16.0,6.038365,8.633496,intermediate,quiescent
12.214655,5.1960726,16.0,6.0531025,5.5071325,intermediate,intermediate
8.020986,5.9476676,16.0,11.938411,5.050787,quiescent,intermediate
6.4440684,7.8246617,16.0,10.723923,7.9263706,quiescent,intermediate
12.132593,3.900771,16.0,10.074782,10.05986,intermediate,proliferative
7.706243,5.5915217,16.0,8.005455,6.5375466,intermediate,quiescent
8.980619,7.732609,16.0,12.1453495,2.988788,quiescent,quiescent
12.405278,4.706708,16.0,6.5249953,8.966186,quiescent,quiescent
6.3942776,5.0988827,16.0,10.592265,3.0645168,quiescent,intermediate
7.212599,5.3897367,16.0,9.025934,6.0836573,quiescent,intermediate
10.834158,3.863665,16.0,11.168389,4.3591433,quiescent,intermediate
2.4747894,5.7969074,16.0,11.679956,2.4410884,proliferative,proliferative
12.412075,3.1104877,16.0,12.201913,6.5793095,quiescent,proliferative
11.517512,5.501173,16.0,10.213263,2.6175313,quiescent,intermediate
9.676326,3.7583966,16.0,10.963501,3.7653277,proliferative,quiescent
5.983741,8.013578,16.0,10.244084,4.5333285,quiescent,proliferative
8.583927,8.364155,16.0,9.88953,6.544429,proliferative,proliferative
9.047357,2.6514943,16.0,10.781812,0.3111366,intermediate,intermediate
11.502027,6.234045,16.0,12.771878,10.520147,quiescent,quiescent
12.688481,4.7248607,16.0,6.645881,6.698033,quiescent,intermediate
5.2761087,8.697819,16.0,8.30851,5.554551,proliferative,quiescent
10.908984,4.1521378,16.0,11.963418,3.955439,quiescent,intermediate
6.087862,8.062512,16.0,6.0694466,8.493571,quiescent,intermediate
6.5653586,5.46397,16.0,2.1940675,5.726591,quiescent,intermediate
7.630193,7.537762,16.0,9.831746,7.6778097,intermediate,intermediate
12.386161,4.3512588,16.0,12.020014,6.027484,quiescent,quiescent
6.255749,7.0239387,16.0,6.3895016,8.3626375,intermediate,quiescent
12.682176,9.932618,16.0,5.878974,7.8089786,intermediate,intermediate
6.408734,7.168689,16.0,11.803392,6.147064,proliferative,quiescent
6.410433,8.008353,16.0,8.622471,6.1402783,quiescent,intermediate
11.256509,9.652761,16.0,9.755513,4.3114448,quiescent,intermediate
10.30549,6.5629053,16.0,9.129118,3.517618,intermediate,proliferative
6.577705,8.54768,16.0,10.97291,5.3266425,intermediate,quiescent
12.149865,3.5686202,16.0,11.37188,5.252543,quiescent,proliferative
6.1225667,8.540224,16.0,11.694551,6.1281667,quiescent,quiescent
6.320256,4.957149,16.0,6.986098,8.567782,intermediate,intermediate
8.637294,9.668201,16.0,6.7448893,7.5161977,intermediate,quiescent
12.804512,4.6392565,16.0,10.533099,4.359254,quiescent,intermediate
11.047886,7.1353827,16.0,11.368957,9.945065,intermediate,quiescent
12.615431,9.710054,16.0,12.0950165,5.137045,proliferative,quiescent
11.2988405,4.6597714,16.0,11.344609,3.9057972,quiescent,intermediate
8.825347,6.9936957,16.0,8.296135,3.203906,proliferative,intermediate
6.3442035,5.4699326,16.0,12.271397,4.202889,intermediate,quiescent
6.131805,6.804337,16.0,11.222477,2.0291116,intermediate,quiescent
11.804831,4.4909744,16.0,11.799244,9.341498,quiescent,intermediate
2.878187,4.2483816,16.0,7.30121,3.238738,intermediate,intermediate
6.815403,6.305649,16.0,9.775758,11.3165045,quiescent,intermediate
10.467833,6.4784436,16.0,6.979239,8.369503,proliferative,proliferative
8.095853,10.641298,16.0,6.64518,7.378059,intermediate,quiescent
5.9568505,8.691119,16.0,9.609288,2.23978,quiescent,intermediate
6.186987,8.259944,16.0,3.2207417,4.665053,intermediate,intermediate
11.46769,2.9362092,16.0,7.3641734,6.086115,quiescent,quiescent
12.38383,6.765817,16.0,9.905025,7.1983156,quiescent,intermediate
11.466551,6.6544547,16.0,12.109681,5.4841022,intermediate,quiescent
10.258396,5.117957,16.0,6.0953474,7.1183395,intermediate,intermediate
11.943699,4.701984,16.0,7.982236,9.849274,intermediate,quiescent
7.009228,6.77275,16.0,10.029709,5.8770432,quiescent,intermediate
5.950072,8.263973,16.0,6.695321,5.3741016,quiescent,intermediate
11.92642,5.3231306,16.0,12.508812,7.0402555,quiescent,quiescent
10.754939,7.0480785,16.0,6.5934763,3.9537656,quiescent,intermediate
9.483473,4.3469267,16.0,3.3448625,4.1106434,quiescent,quiescent
10.251169,7.385677,16.0,11.0014305,6.9156437,quiescent,intermediate
12.4014635,6.016361,16.0,9.083391,3.564205,quiescent,quiescent
10.497135,6.5377197,16.0,6.795747,9.7987385,proliferative,intermediate
7.0938673,5.9421277,16.0,12.63752,3.3333356,proliferative,quiescent
12.142158,6.268669,16.0,9.048942,9.584978,intermediate,intermediate
2.0313556,3.8313959,16.0,12.399309,3.380954,proliferative,intermediate
6.0089006,6.143911,16.0,12.494602,3.5819905,proliferative,quiescent
8.140251,1.8438846,16.0,11.669431,4.653048,intermediate,intermediate
12.60353,4.6341,16.0,9.792517,3.503623,quiescent,intermediate
12.137226,4.005335,16.0,11.489603,6.365187,quiescent,quiescent
10.642528,6.3781624,16.0,12.417738,6.9997864,intermediate,quiescent
11.67794,2.1962721,16.0,8.925617,9.746641,quiescent,quiescent
8.088074,1.8315561,16.0,11.456552,3.8557022,quiescent,quiescent
10.052196,2.1837962,16.0,11.874374,5.247836,intermediate,intermediate
12.703103,10.112563,16.0,7.733334,2.470345,quiescent,proliferative
6.477545,8.288629,16.0,7.6672864,6.76929,intermediate,intermediate
6.9400353,4.6910553,16.0,6.428259,5.146562,proliferative,intermediate
11.553597,4.2354317,16.0,3.0259144,3.6672184,quiescent,intermediate
6.4526362,7.6987004,16.0,11.651612,5.6381884,quiescent,quiescent
12.342138,4.4821844,16.0,6.1346707,6.8414845,quiescent,intermediate
11.3879595,3.0651598,16.0,10.584499,2.6874075,quiescent,quiescent
10.423287,8.340029,16.0,11.567865,5.438853,intermediate,quiescent
11.491596,5.9910636,16.0,11.21905,4.7841387,proliferative,intermediate
12.160267,4.5173025,16.0,10.335333,6.88319,quiescent,intermediate
8.693233,4.0565696,16.0,11.481377,7.912879,proliferative,quiescent
