gene,umap_x,umap_y,cluster
FAM83E,27.7771,6.8655543,0
PPME1,25.527597,7.1005006,8
PRR7-AS1,24.898901,5.1497293,0
ACTA2,24.178766,8.26919,2
MAP4K4,25.81668,8.181629,1
AL391987.2,24.362701,4.5907063,4
ACAT2,20.786524,6.200348,2
LINC01943,25.426895,4.205371,8
TCF4,24.79037,6.2897162,3
DMGDH,22.851284,5.5949364,8
STX2,23.322378,8.091654,2
UNC80,24.119692,6.902581,9
EPB41L4B,25.526222,4.003782,8
KIAA1324,25.075373,3.5658069,4
AC027097.2,22.860455,5.897279,8
TIMM13,22.378626,1.6638817,8
AL031728.1,21.50789,7.3248477,8
MPP3,22.622595,2.6693037,8
ZNF341,21.166193,5.351934,8
AL391121.1,27.620863,6.975893,0
CCL2,26.258656,3.889114,8
CD44-AS1,25.54953,5.204254,0
C15orf41,23.321154,5.97808,8
AL080276.2,25.855133,8.507484,0
HFM1,25.328693,6.6719866,7
AP002807.1,24.565239,7.055968,0
AF165147.1,25.692556,4.5894284,7
AC008735.4,26.725216,6.8849845,0
SSX2IP,25.71555,8.02205,0
PRR14L,24.08961,7.5913057,1
AL049780.1,27.897774,4.904512,0
KIAA1109,27.225706,4.5121427,1
MARCH1,25.775234,6.8590674,1
ZNF566,23.545713,7.6194353,2
AC084082.1,25.98768,4.9265327,4
LINC02503,22.534826,5.1809497,8
SNHG10,26.849443,4.584191,8
THAP9-AS1,25.743792,6.370195,8
ELMOD2,23.185368,6.8300114,5
CHRM3,24.815475,5.809094,3
PJVK,27.626596,5.1638713,0
UGDH-AS1,23.50594,3.9825883,8
TUBA4A,19.854597,5.116357,8
UBL7-AS1,24.442509,8.773787,8
AC209154.2,24.659428,7.0959144,5
RMDN2-AS1,23.938372,3.0355034,4
TAF1,26.529661,6.2688613,1
AC009065.4,26.063158,7.7167754,0
AC021092.1,24.037123,4.530506,4
S100PBP,24.03058,8.400186,5
SSBP2,20.663218,7.7655716,8
STARD7,21.135029,4.965627,8
UACA,25.725529,8.950218,5
PRSS27,27.30395,6.4215555,0
AC083806.2,24.04825,5.098035,4
AL355312.2,27.343693,7.249287,0
CDK3,24.32154,7.344941,0
NSUN2,26.703905,6.9182396,5
AC079601.1,25.895779,6.04547,0
GNPTAB,22.664938,2.7585778,8
TDG,22.435165,7.389631,2
TRAPPC11,24.962559,3.057968,4
LINC01967,26.236057,7.5776772,0
SYNPO2,25.430971,4.620632,4
AC087241.3,27.71147,6.128633,0
SIN3B,24.719923,3.734179,4
METTL15,24.942587,8.377494,5
NR4A2,28.107594,6.162381,0
PCDHB16,24.106722,6.3596396,2
CDC25B,19.754185,5.611452,8
ABCG5,25.815086,5.1904006,7
SEMA3A,23.54685,5.744161,3
AC087620.1,25.05142,4.023875,7
WDR90,22.372347,7.628058,8
AC006058.1,23.37797,5.3134375,7
AL137145.2,21.87434,3.30373,8
RGS5-1,25.410461,6.737935,0
ATRX,26.911821,6.388557,9
CPM,26.17412,5.8439617,8
EIF4G3,23.74383,7.4123588,5
MLYCD,21.953632,3.796486,6
AC110792.2,25.384817,3.8042765,8
ANKS3,24.18481,4.59453,4
ALDH1L2,24.377253,4.080105,8
MCMBP,24.172632,7.947631,2
AC025031.4,26.320755,3.8233035,3
SLCO4A1,27.044966,2.8434055,8
MYO15A,21.070597,4.8471227,6
MARK3,24.657963,5.6337876,0
RFX3,23.459076,6.475359,2
MT-CO3,20.780485,5.7595997,2
SMTN,22.846529,9.535756,8
NOMO3,25.021679,4.678627,7
TRIM38,25.789162,8.081619,1
COL6A2,20.569023,4.9783645,8
ANKRD12,27.007414,5.034655,1
POLR3E,23.77915,4.1100593,4
SLITRK6,23.828577,2.2137907,8
ITGB7,24.619139,6.7212324,2
AC011498.3,21.254011,5.8974237,8
ADK,23.00234,7.0640674,8
STARD5,27.334494,6.9926834,3
SPC24,21.31531,9.826738,8
ZKSCAN2,23.195284,6.7713375,2
LANCL1-AS1,26.664476,3.7151737,4
ZNF135,22.401014,4.3448806,4
RB1CC1,27.032202,5.561802,1
SFMBT1,22.60918,8.174202,8
SNHG22,24.706549,4.5914035,7
CXCL10,27.983526,6.711117,0
TTC23L,26.701181,5.6950526,7
MEIS2,21.801708,7.9278913,8
RDH16,25.40858,4.010657,4
GXYLT1,23.472408,8.980003,2
EXOG,22.24419,7.3134775,8
AP000766.1,24.456982,6.231104,7
RFX7,25.415674,5.056742,7
ISG15,22.859737,2.8356943,8
SRGAP2B,25.916563,9.007899,5
AC132872.1,27.52949,4.559484,0
NUP155,22.250809,7.5773287,2
AC090527.3,26.825289,5.316131,0
UGCG,23.263966,7.6957164,8
DLGAP5,22.117565,10.721701,8
MAP4K3,26.142439,4.969245,3
TTLL5,23.589705,7.8875556,8
FAM13A,23.674093,5.070161,8
MYO10,26.817892,5.8715324,7
LINC01694,22.194214,4.06356,8
SACM1L,27.438395,7.1218,5
AP001527.1,23.895107,2.8331013,8
VIM-AS1,26.125502,7.7829776,8
PLIN5,27.378279,7.676111,8
AC079328.2,26.038729,3.7492242,4
ZNF606,26.337767,5.9642386,7
RBSN,23.981094,9.31613,8
RAD51B,25.194742,7.801091,0
AC009884.1,25.715559,7.1817083,0
SH3BP2,26.343042,5.9882,7
AL445248.1,24.847507,6.3275733,0
MAP3K10,22.8646,3.137104,4
POT1,25.300552,4.809699,8
AC023983.2,24.28676,8.201761,0
ZNF410,27.7023,6.017174,8
CALM1,20.662067,6.6363654,2
NFE2L1,26.14245,5.5677657,3
MAPK1,23.743685,8.806623,8
ZNF174,24.286085,3.7839568,4
RAB39A,23.477781,1.4114406,8
PSMD6-AS1,27.209694,7.342301,7
UBAP2,22.657991,7.656214,2
MYBL2,21.215815,11.457971,8
MYH8,24.430225,4.0019584,4
PENK,26.971567,5.9092884,8
KLHL30,22.82403,3.743713,6
NBPF26,26.071383,7.312512,0
NXPH3,27.870186,5.8169565,0
ZNF461,27.466377,5.059627,7
CLN6,22.252306,8.032279,2
ANK3,27.110638,4.267059,7
CSRP3,23.492544,5.225157,4
MAFIP,25.2038,5.243688,7
MCM4,21.133698,5.8048906,2
HESX1,19.831718,5.440378,8
PIBF1,26.213408,6.6982827,3
ARHGEF9,24.61744,7.3871765,2
FBXO32,24.035194,3.9475307,4
ADAMTS1,26.208979,6.5765877,3
SYT17,21.987518,5.648632,8
TMEM135,22.124537,2.6212711,8
RANBP10,25.441608,5.510081,0
COPG2,26.389807,6.797437,0
APBA1,25.184875,5.314438,4
CCNE2,22.561047,9.279315,8
UEVLD,26.226961,8.427552,5
HIBCH,21.45366,7.067754,2
PAX6,21.199572,11.250304,8
FZD6,26.692778,6.117895,0
AC125494.2,25.4601,3.3939242,4
RPSA,22.866207,1.5080076,8
PTOV1-AS2,26.288368,7.7216554,0
MADD,22.77957,5.23536,4
MEOX1,26.400623,3.9403827,0
DNAH11,27.972944,5.0274763,8
ZNF394,26.206362,2.8764913,8
SLC1A3,27.07907,7.2340193,0
FAM149B1,26.289501,7.1860833,0
SLC35G6,23.546972,4.6955786,4
KCNQ1OT1,25.810204,5.114276,9
CCDC125,23.458746,6.266388,2
AL109930.1,26.008957,2.9291127,4
AC025259.3,25.895601,4.863181,4
TRAFD1,25.802925,7.297158,5
TCF7,25.351522,8.188385,8
NRBP2,20.293491,6.063142,8
RNFT2,26.165934,6.066247,7
DES,20.147116,4.6498313,8
GPR158,26.91034,6.4714665,3
SLC16A4,22.115227,7.7314754,2
NAGK,21.488543,7.2387238,2
HMGB1,-1.8076571,-0.38072908,8
MCM6,21.307299,6.5767703,2
AC233263.6,23.048803,4.6241283,8
AC009303.2,27.287584,6.0274777,0
REST,26.008408,7.081843,0
GPR137C,25.512362,8.490047,5
SGO2,21.528502,10.09194,8
SPIN2A,26.75653,5.3503284,7
KLF12,23.54554,6.6224675,2
OR8B2,25.579777,4.2792287,4
TFAP2E,22.523994,5.701296,8
AC003092.1,25.848213,8.232302,0
CDC37L1,24.911606,3.1419342,4
ECPAS,24.581717,7.1549306,5
AC098850.3,24.862522,7.978583,8
ZNF266,26.002775,8.807953,0
ZNF551,22.07509,6.9070315,8
TSPAN32,25.786804,4.991928,0
GPRC5D-AS1,23.500443,6.2771235,2
RFPL3,23.751762,4.8388686,4
UBE3D,23.855646,6.525471,2
ACKR4,26.839342,6.0427074,7
GPNMB,21.168863,4.138799,6
AL117350.1,24.499943,3.520579,4
CTPS2,21.685467,5.560278,8
NACA2,21.936947,2.8176324,8
CLCC1,22.941832,8.299978,2
MCTP1,25.176914,5.0351334,4
TLL2,20.661663,6.3977237,8
PDZD2,24.350533,2.7642815,8
CHD2,25.978287,5.4099894,7
ANKRD13C,25.029049,4.743193,4
AL355922.2,24.782085,3.9222631,3
TEC,26.691778,5.6223674,7
AC007319.1,24.646227,4.9364276,4
SERPINH1,22.33765,2.4523776,8
YES1,26.25752,7.6729364,5
LINC00592,23.220041,7.7435117,8
Z82217.1,26.520061,3.5523458,7
AC011446.1,25.741179,5.9681516,0
MPIG6B,24.010962,3.8377993,4
AC010834.1,24.963743,7.355272,0
GPA33,24.27476,5.7814116,4
SEMA5A-AS1,-1.7335854,-0.27741328,8
CCDC144NL,26.984146,7.201092,7
PCDH11X,22.852976,2.779241,8
SALL1,22.73098,9.315209,8
MAFK,27.049925,3.9264755,0
PPP3R2,22.632204,4.0959783,6
RNFT1,21.888437,7.3289056,8
TUFT1,25.140337,4.52176,0
AC007563.2,25.671741,4.8284593,7
HELB,24.564913,6.007647,4
ADGRD2,26.284199,6.0924153,7
SLC9B1,21.686775,5.0748963,8
SLC38A2,27.400787,3.8087974,7
RCHY1,27.458115,5.388323,8
NPIPB11,24.424757,3.7372406,4
NR2C1,23.595179,8.283273,8
MORN3,26.413237,6.7428184,0
PKLR,25.528309,5.963687,7
LRTM1,27.091103,7.556378,0
ATG16L2,25.68054,8.870524,8
TTLL4,22.598549,8.602357,8
CNTNAP1,25.867252,5.4526834,8
XIRP2,22.123852,3.8562768,8
PLEKHM3,25.986584,6.219575,7
C18orf25,27.0664,6.0283523,7
CRTC3,24.462687,7.9882345,8
MT-ND5,22.370321,6.1309843,4
CCP110,23.783422,9.271292,8
REXO5,22.731737,10.78271,8
ZNF23,26.307957,6.6519265,7
ADNP-AS1,24.772968,6.5647707,0
HIF1AN,24.489254,7.516174,5
FBXW2,24.53457,7.680205,2
AC005154.4,27.148293,5.7335224,7
AL031708.1,23.69578,9.803746,8
USP45,24.23033,6.09199,3
AC104170.1,24.997728,4.074798,8
LINC00649,24.908682,6.8362103,0
AFF1,27.239416,6.234864,7
STX17,24.395014,8.270922,2
AL158070.1,24.488586,4.2279983,8
ORMDL1,21.681826,7.1512384,2
MREG,23.861746,5.329945,4
TSNARE1,21.949327,2.8528636,6
AC009095.1,25.004988,4.993334,4
CENPO,22.756659,9.826954,8
APPL2,25.710794,8.292403,5
TRAPPC12,21.066113,6.1349216,2
SUGT1,23.491684,1.4499025,8
AL355488.1,27.916962,7.0195527,0
CDR1,26.00098,5.4126034,3
JPH1,26.554356,7.6673093,0
MYB,23.478184,9.26525,8
CSPP1,25.306086,9.0874605,0
AL137077.2,26.192822,4.5702877,0
PNPLA8,24.698141,8.222658,0
METTL14,25.073612,6.278156,5
GPR34,25.043486,4.1288233,4
ATE1,25.301456,6.8778963,5
LINC01748,23.707958,4.295577,4
MED13,26.910627,4.4539266,3
OSBPL3,24.966627,8.856449,5
CNN1,27.03965,2.5814373,8
PCDH10,23.389063,3.4815347,4
AURKB,21.045425,11.574042,8
TMEM150C,23.692154,5.325036,4
PWRN1,27.21602,4.4258213,8
LIAS,23.93076,2.6806726,8
AL136368.1,23.528545,3.1125646,4
DNAJC2,22.45192,3.871933,8
GDF11,20.947233,6.0072794,8
SRPX2,21.835428,4.006851,6
SH2D4B,26.449825,5.0807033,7
AC009501.1,26.233953,5.3386374,7
AC034102.6,26.724342,4.1121273,0
AL162408.1,27.711803,4.649419,0
CASP2,21.908352,7.7070127,8
AL450998.2,22.759476,7.2741046,2
MARS2,24.779423,6.449709,7
AC005037.1,24.327599,4.5933886,8
TPBG,21.597326,6.5378437,8
UNC45A,22.321331,3.8886538,8
AC009133.1,27.156721,6.8488283,7
IFRD1,27.61643,6.037481,0
CARF,24.619593,7.0772395,2
PBX3,26.90985,3.2895496,8
MFSD4B,27.54609,5.7443113,1
AC016907.2,24.053318,2.3684435,8
SMIM18,26.36965,3.9342895,4
TBC1D22B,26.539616,4.4738317,8
WNK2,22.91615,6.5569987,2
PARP2,24.710938,9.308266,8
NHLRC2,25.058277,8.893656,5
PCNT,24.065157,9.137486,5
COL15A1,21.85458,6.4349437,8
ZC3H14,24.0106,7.9308763,5
SIDT1,22.985462,3.6271853,8
SLC12A2,24.24201,8.607158,2
TMEM41B,24.619305,8.223178,2
AF230666.1,25.03678,4.9766955,7
POLA1,22.278494,7.9131556,8
PRPF40B,24.198921,3.885601,4
MX2,26.280418,5.9327707,7
AC000099.1,23.638916,5.1604424,2
AC005837.1,27.135824,7.008321,0
CAPS,23.02273,2.9572387,4
AL354950.1,24.733158,5.108603,7
Z98752.1,24.948925,5.532802,8
CEP290,23.348799,7.6369157,5
IZUMO1,25.65659,3.8950493,4
LINC01410,25.687054,5.938599,7
SLC4A2,21.45927,7.049509,8
ERMARD,25.434193,2.776766,7
FAM160B1,24.487843,3.3474004,7
SSH1,23.976486,6.7422004,2
ZNF619,26.015425,6.750229,5
TDP1,23.918139,8.661781,2
GUCA1B,23.299416,8.584903,8
ARHGAP28,24.45581,6.7663717,0
PKN2,25.739296,8.316043,5
ZNF736,24.266228,9.193322,8
AC124283.1,25.819427,6.4090204,7
EXOSC8,19.558891,6.1326056,8
RAD21,21.50584,10.0256195,8
AC103691.1,21.935024,5.1468754,8
AC137630.2,25.600039,2.9100235,4
SFXN1,22.701845,7.505498,2
TTI1,21.544449,7.5304627,2
ABCB9,23.333004,3.3484092,8
AC022087.1,25.781761,5.297156,3
CDC14A,25.082026,8.587399,0
DMTF1,27.112,6.9791026,3
RNF111,27.454576,5.1527896,0
FOXM1,-1.8593334,-0.4034661,8
AC233266.2,23.162184,6.3576226,2
ZBED5,26.562721,6.5660267,3
AC009163.6,25.248089,6.051488,8
ARHGAP39,21.430855,4.629459,8
AC008731.1,25.513342,7.683162,0
RB1,23.601917,8.707697,0
KCNB1,24.931997,4.8405604,3
PRKCI,24.59174,8.225612,5
TSEN2,21.516861,4.537779,8
WIPF2,24.24609,5.220479,8
PCNX4,24.72022,7.4932046,1
CELF4,26.181103,6.3196354,8
PGM3,24.05021,7.1775885,5
TUBGCP5,22.515179,8.270767,2
KIN,22.827286,5.8748913,2
CCER2,25.436672,2.7157724,8
DOPEY1,27.401482,5.352813,3
HS2ST1,23.91938,8.888987,2
ATP11B,23.270147,8.678362,2
IL18BP,24.436281,8.071037,0
TTC19,22.589165,6.948562,2
NARF-AS1,23.377838,5.25331,4
FTCDNL1,22.448557,3.8987727,6
TCP1,20.977354,4.5067267,8
SORBS1,27.436237,6.316383,0
HELZ2,21.755167,6.815298,2
PDCD1LG2,27.42,5.175299,7
PRSS12,27.24376,7.539811,0
MAP3K20,24.817045,9.075499,8
AL117379.1,27.916784,5.388792,8
PARM1,22.53876,6.688699,2
ATP8B2,24.71455,5.5999784,3
CAMK2G,23.503626,6.34651,8
AP001160.1,27.070904,4.2557425,4
HKR1,24.272633,6.1156583,0
TFR2,23.48022,1.5173534,8
GIGYF1,23.227732,8.07721,2
AC006547.2,26.9228,4.1356683,0
AP003108.2,23.336561,6.414536,0
RPS6KA6,26.34794,6.937065,0
FBXO9,22.695076,6.8096786,2
CYP27A1,24.76047,5.0116305,0
ATXN1,24.443766,3.8511782,3
AC091736.1,26.366484,7.0267644,0
AL117339.5,21.390951,3.3879607,6
SCD,21.987942,6.265055,2
BMP2K,24.472862,9.191973,5
ADGRL2,23.540369,7.2020164,2
AL627309.1,25.32102,5.852031,8
MTERF1,24.472895,5.473495,7
SPNS2,22.708721,4.416681,4
LINC01732,23.69128,3.1066234,4
RERG,20.124125,5.5907936,2
AC013468.1,21.542545,8.108756,0
AC011298.1,27.080074,3.7234287,8
KCTD7,25.022594,7.8638167,5
UNC45B,22.431307,3.4824593,8
C2CD5,24.508923,9.367597,0
PDXDC1,26.334042,6.0780873,3
PPP1R3E,23.795069,7.0355864,2
ELMO3,24.380991,4.081495,4
SEH1L,26.374727,6.19046,0
TMPO,22.422588,9.027552,8
CAPRIN1,25.263805,8.361035,5
RIMS4,21.600098,4.904368,8
HIST1H4C,-1.8165838,-0.3605526,8
SF3B1,26.121302,6.330152,0
DEDD2,23.694332,1.9996501,8
STK10,23.143135,4.3182406,6
KIAA1217,22.988869,3.8153489,6
ECD,24.891926,4.0958548,7
C9orf153,26.77249,6.630762,5
FNDC3B,25.706528,7.868204,1
EML5,27.226019,5.6859665,0
NR2F2-AS1,25.779697,3.268175,8
LINC00115,21.957521,2.750306,6
LINC01505,24.321192,5.208689,8
PM20D2,21.573158,7.175304,8
TRIM17,25.87468,6.7741814,7
EIF3C,25.523048,7.918918,0
MRI1,23.59729,7.3016005,5
PRKRIP1,22.88494,7.5214267,0
KLHDC10,28.089024,6.173931,0
DFFB,23.865559,6.825362,2
TRIM16,21.85642,3.2590308,6
HAS2,26.951126,7.4535193,0
ANXA2R,22.468342,1.6991664,8
ZNF433,22.338093,3.2037563,8
RPS27L,20.301876,6.6174808,8
TRIM72,23.649105,4.795889,3
AL121749.1,25.478933,6.02994,7
CPA4,24.29628,6.4381065,8
CCDC198,24.436264,5.5975776,0
PRMT5-AS1,25.855331,3.7016706,4
XIAP-AS1,26.624945,8.491842,0
TBX6,22.069069,3.8728492,8
MBP,25.593716,6.4183083,5
STON2,24.1297,7.5952263,2
KCNH8,25.943672,6.4167795,0
KIF7,22.552822,4.794437,2
DNM1L,24.129368,8.76893,5
AL627171.1,27.944511,6.157314,8
AP003096.1,23.037844,4.7545958,8
AL353807.2,27.489632,6.617927,0
AHI1,24.298845,8.183663,5
PRPF39,24.83212,4.53024,0
ADGRE2,23.707582,3.693055,7
AC105105.1,26.3029,6.20522,7
CD58,22.050228,7.384674,2
EGFR-AS1,24.467531,5.8664684,7
AC005616.1,25.625805,4.7347274,4
CRISPLD2,28.189423,5.263145,0
AC243654.1,26.716555,7.845065,0
AC104472.3,22.727446,3.6442938,8
D2HGDH,21.157635,5.5161963,8
GTF2H2,24.141924,5.3517365,7
KCNA7,25.601995,7.9684486,7
CDKN2B,23.499043,3.0893595,4
RASA4,24.360943,5.004624,3
ITGA2B,26.242163,6.561766,8
AMD1,24.25239,7.008714,7
COX19,22.571798,7.7208347,2
FSD2,27.250605,4.913131,7
TBC1D17,26.23664,3.690416,8
CFB,24.910936,5.632055,4
AC004923.4,25.055426,5.891151,8
AL121936.1,27.008522,6.761799,7
ZNF678,25.174057,8.852966,5
KNTC1,23.78733,9.322111,0
CHRNA7,27.001125,6.091921,0
AC009121.2,27.394728,5.466133,8
TMEM108-AS1,22.429314,3.984363,8
AL135746.1,26.585106,7.1469984,7
OGFRL1,23.980911,8.441772,5
ASB14,27.381126,4.754906,8
ADAM20,24.759747,4.2515244,4
TSPOAP1,23.418129,5.22594,4
FAM153C,23.405893,4.396572,8
AC093726.2,22.245892,5.7281413,8
KIF23,21.54244,11.184104,8
LRRC8B,22.251925,8.029778,2
AC019080.4,22.659834,5.801424,8
QSER1,25.388035,9.099317,5
LRRC45,21.682768,6.888903,8
SLC43A2,23.004034,1.6025127,8
AP001468.1,25.924223,3.997595,8
ITGA9,25.084993,2.974497,4
C8orf37,26.962503,6.6758523,0
MYOG,23.834663,4.083249,8
LINC01209,25.326937,3.4859748,4
AC018809.2,23.178173,5.170465,2
AC027601.3,26.353659,5.091638,7
AC124319.2,24.22647,3.6638417,4
AC100763.1,26.870193,3.809716,4
OPTN,26.356323,4.5786676,8
IFT88,24.502378,6.423625,5
ATF7IP2,26.478712,5.9274964,0
RPL34-AS1,26.16209,3.6012707,4
EYA1,25.298649,2.7349217,4
PAAF1,24.98048,5.4276166,2
LINC00517,25.208677,3.801883,8
PDIA5,23.48089,7.5097685,2
MYBPC1,24.547438,2.8556795,8
LINC00523,27.238272,6.345001,8
HERC3,24.095997,3.6123378,8
AP002990.1,24.111004,2.5281098,4
C1QTNF6,23.218853,5.941566,8
GIPR,23.071493,4.3979664,4
AL138895.1,23.602495,8.26259,8
TM6SF2,23.201399,4.3703485,4
FST,21.846281,10.4490385,8
RNF212,25.346497,5.857289,0
F3,25.559519,8.590173,5
RPAP3,25.021946,8.106403,1
KCTD12,21.742256,3.3388734,6
AC108488.1,23.416426,4.506038,4
PDZD7,25.125692,4.3428693,7
MEF2A,25.936756,4.4442573,3
EFNA5,22.394917,7.513628,5
ENPP1,24.023235,8.582911,2
RPEL1,24.14826,3.417273,8
LUZP1,23.03906,7.95729,2
CNTRL,25.936377,5.8587565,0
ARID5B,24.54864,4.5926437,3
LINC01483,24.590897,3.077521,4
AC097505.1,27.215395,5.6136775,0
UIMC1,25.348022,2.790126,8
MIR7515HG,25.876692,4.070428,3
CCDC65,25.02498,6.9935913,2
STEAP2,23.155174,8.716226,8
SCLY,21.693304,5.947196,8
CYLD,27.481447,5.9803376,0
MYO18B,25.556028,5.303016,3
AL033504.1,24.705278,6.1288505,0
AC007333.2,26.179466,5.0007153,4
PITHD1,20.976057,4.431757,8
DDR1,23.355476,5.6648307,8
FER1L5,23.56686,3.150963,8
SLC1A4,23.759237,8.427368,8
LINC02085,24.429537,5.3580394,4
CAMK2B,22.131369,4.104777,8
ARL6IP1,24.266966,2.4160447,8
AL022323.3,22.916227,5.346581,2
COL4A1,24.484997,7.3493395,1
IP6K2,24.124973,2.1100276,8
LUC7L,26.849722,5.923804,7
NEU3,23.753544,7.055898,2
AC022558.2,27.209793,4.176046,7
NUDT13,21.686832,4.179586,8
HOXB-AS1,22.95017,1.9987029,8
XPOT,26.981342,7.615948,1
AL035071.2,24.648914,5.2772617,7
RBFADN,27.28632,7.13856,8
CDK11B,23.121075,7.814424,0
AC010761.5,27.762255,6.0751853,0
ESF1,22.810362,3.7149155,6
CEP68,22.60172,6.484397,2
LRRC37A3,24.195948,6.3658724,0
PLEKHG4,23.35098,7.086797,2
PIP4K2B,23.924208,5.7132454,2
GCH1,26.786798,7.407018,0
LINC02249,25.403128,8.84648,0
AP002360.3,27.356264,5.7257395,7
CNTF,26.433802,6.5471215,0
APOBEC3A,27.32385,5.1207547,7
NEK1,25.308432,6.1438785,7
AGMAT,22.086262,3.4664445,8
AC021491.4,24.218529,4.714383,4
SPACA6,24.217142,6.1526136,4
POLG2,23.143595,3.538437,6
AL136979.1,25.306269,5.195812,0
CHRM3-AS2,23.570864,4.631048,4
AGER,27.232044,6.0589604,0
LINC00632,21.598894,2.9347744,6
DDX51,23.97154,6.32662,2
ASB1,22.486654,4.2571883,8
ETAA1,23.609226,6.8623605,5
AC087501.2,23.214043,3.7800372,8
MFSD4A,25.529097,5.401358,0
DEPDC4,21.280392,7.9600577,8
SRCAP,25.950928,6.0491695,0
CLVS1,26.33773,6.153543,7
RASL10A,22.571566,5.4845457,8
SNHG25,22.090948,2.5250134,6
MYH7B,23.167143,6.2693567,2
VDAC1,20.27565,6.368578,8
ZNF726,22.293167,9.644241,8
SLFN11,27.35622,4.203459,8
NR4A1,22.385767,3.4487906,8
CDH6,24.90896,6.227266,0
NPAP1,26.35544,4.641623,8
AC018521.7,27.563278,6.2319536,0
MIF,19.740585,5.2043467,8
CENPI,22.300484,9.722703,8
AC074050.4,25.130243,4.167494,4
SULT1C2,27.874302,5.039558,7
AC093833.1,24.409872,6.1559153,0
LGALS9,23.977938,4.8731103,4
MOB1B,26.132309,4.5851517,7
FAM131A,24.264,3.8795645,4
UPF2,27.643114,5.0987377,7
YBX3,20.899513,3.8653717,6
DAPK1,27.166191,6.7301517,8
TYW5,26.310286,7.5749354,7
LINC01494,22.04669,7.0530505,8
BAZ2B,25.4211,5.153172,9
FAM98A,24.664179,5.7551,3
TANC2,23.593378,3.0039382,6
AL096701.3,25.845379,3.5325933,7
C6orf118,21.498426,5.4325123,2
PARP16,20.017286,5.278225,8
DDR2,25.095764,6.8306155,3
AL391152.1,25.156765,6.5359073,0
MEOX2,25.651402,4.232486,4
SMAD1-AS1,23.915861,5.2495804,4
ARNT,23.057552,2.854487,8
MSMO1,21.667204,2.6833436,6
FITM2,23.658037,4.8541436,7
CDK13,25.54468,7.380843,1
SIPA1L3,23.6882,3.272132,4
NPIPA3,26.184517,6.090482,0
AC074032.1,26.617224,5.660007,7
L3MBTL4,25.353535,3.4008873,4
ZBTB20-AS2,26.115658,4.8251686,7
AMMECR1,22.265944,4.581497,8
UNC13D,23.769949,4.5291977,4
TNIK,23.540384,5.551906,3
WWOX,22.24365,7.6433167,8
ATP6AP1L,24.195072,5.3720884,7
FOXD3,22.646488,8.672766,8
ADAT2,21.39764,3.872844,8
RPGR,25.329756,7.2508574,1
AC116565.1,22.985662,4.25573,4
PARP10,24.055239,4.569295,4
AC108693.2,27.790558,5.0180945,0
TRIM59,24.578426,3.4159992,8
B3GALT2,22.95362,3.505059,6
ATG12,25.808153,8.437961,8
MYO9A,26.462704,3.9379623,3
BTAF1,26.119879,7.6095223,1
MAP3K14,22.870972,7.6260567,2
NXPE3,25.565731,5.4536633,1
BTN2A1,27.517357,5.0359883,0
TMEM61,22.54191,4.0844154,8
TMTC1,24.76165,4.0924945,4
GOLGA8R,25.466349,9.111105,0
ABCA5,24.837257,3.2938077,8
NUB1,23.515694,7.9225802,2
AL022157.1,23.685392,4.7250996,4
GINS4,21.879135,8.480365,8
AC087222.1,27.061127,4.451862,7
AL589765.7,24.948713,5.8789263,0
AL442128.2,28.195215,5.557461,8
HSPA1B,22.60445,1.5800829,8
HSPB3,24.926064,4.583567,4
SOX8,21.174309,4.6552978,8
LRTOMT,27.202057,4.9872885,8
COL1A1,21.968931,7.1207147,5
AC103740.1,24.271343,4.1576695,7
AC009005.1,24.347788,2.7442367,8
ACTG2,24.56732,5.652059,3
RALYL,25.489668,6.145705,0
CU638689.5,23.34145,7.442475,8
ACMSD,24.104403,5.7892346,4
PPP2R5B,25.276114,4.0689135,7
AC010973.2,25.778835,7.671257,7
HTR2B,23.95272,6.1537576,2
ANP32E,21.74622,9.735259,8
TNFSF10,24.068113,4.5872498,8
AC092611.1,25.326982,5.5633025,0
ZUP1,27.47904,5.9541802,7
PBRM1,22.82952,8.435918,2
REM2,24.328962,6.231728,4
NEK9,23.827587,4.8518567,4
AC100830.1,24.735838,4.8649697,4
NUP160,24.98927,5.330627,8
TPRG1,19.802118,5.3021708,8
PPT2-EGFL8,25.580597,7.3820543,7
CACNA1D,25.208889,4.549209,4
EGFR,21.927176,7.150137,2
BMP5,24.927797,8.656218,8
PLEKHS1,24.677185,2.6049705,8
AL132655.2,26.43159,5.715982,0
ZNF384,27.309376,6.2742395,8
SMG6,23.624063,8.176018,5
CFAP221,28.009573,5.3351626,8
FBXO30,26.90016,8.086633,0
AL365356.1,26.341124,5.876034,3
LIM2,25.00305,7.7273417,0
FBXL20,23.235703,4.180042,6
AL591895.1,22.938189,5.7777886,2
SART3,25.145334,8.685961,0
MARVELD1,21.362064,4.303983,6
CD68,22.738659,5.0662494,8
LINC00484,22.839483,5.2706985,8
AC026894.1,24.524813,5.9496465,0
ZFP3,25.198856,5.515604,3
PPFIBP1,23.954468,2.8574014,6
PCOLCE,20.065872,5.2816334,8
WISP1,23.707228,3.2599335,8
AC098650.1,27.245344,4.862503,3
CTBP1-AS,25.732368,8.867367,0
AC011284.1,22.578936,2.9377334,8
VGLL3,27.625341,5.2872467,3
STX16,25.597994,3.8244133,7
AL590723.1,22.299723,3.392997,8
CECR2,27.411142,5.3929515,8
