x,y,population,cell_type,time
7.5527782,8.249261,proliferative,proliferative,80.0
-1.6220897,7.272578,quiescent,quiescent,16.0
1.5711584,2.6489112,intermediate,intermediate,32.0
4.872151,2.4458826,proliferative,proliferative,64.0
0.9115133,2.449583,intermediate,intermediate,64.0
1.4618772,0.5659406,intermediate,intermediate,48.0
5.964616,3.4232528,proliferative,proliferative,64.0
1.1159453,4.3234997,intermediate,quiescent,16.0
-1.0704057,6.9390326,quiescent,quiescent,16.0
0.5745545,6.078294,quiescent,quiescent,16.0
-0.8566243,2.8908782,intermediate,intermediate,32.0
-0.7015771,6.381174,quiescent,quiescent,16.0
1.1882632,1.9238167,intermediate,intermediate,48.0
1.3433552,5.7251854,quiescent,quiescent,16.0
-1.687463,5.1531353,intermediate,quiescent,16.0
8.744616,6.8914585,proliferative,proliferative,80.0
7.551851,8.921023,proliferative,proliferative,80.0
0.5606981,8.004235,quiescent,quiescent,0.0
4.901535,1.2432597,proliferative,proliferative,64.0
-1.4449348,7.5789905,quiescent,quiescent,16.0
5.412523,3.299044,proliferative,proliferative,64.0
6.1415358,0.7188302,proliferative,proliferative,64.0
7.313076,6.3310666,proliferative,proliferative,64.0
6.611606,6.9454055,proliferative,proliferative,80.0
-1.2470415,9.307316,quiescent,quiescent,0.0
3.7320378,1.771499,proliferative,proliferative,48.0
-0.19539231,0.6684198,intermediate,quiescent,16.0
4.134034,4.3420835,proliferative,quiescent,16.0
6.433218,2.7768366,proliferative,proliferative,64.0
4.622119,1.8245723,proliferative,proliferative,64.0
-0.23862919,5.6997304,intermediate,quiescent,16.0
1.6578852,7.356501,quiescent,quiescent,0.0
7.4756813,2.458147,proliferative,proliferative,80.0
7.97888,2.9971805,proliferative,proliferative,80.0
1.345928,0.7644379,intermediate,intermediate,48.0
-1.7738035,7.2704597,quiescent,quiescent,0.0
-0.96276367,4.1613927,intermediate,intermediate,64.0
5.3577323,-0.006330348,proliferative,proliferative,64.0
3.4727168,2.004465,intermediate,proliferative,48.0
8.065334,7.749145,proliferative,proliferative,80.0
0.7598642,2.6798453,intermediate,intermediate,48.0
6.6867723,0.7010725,proliferative,proliferative,64.0
1.7461752,-0.34262538,intermediate,intermediate,48.0
1.9560481,0.7231485,intermediate,intermediate,64.0
1.571914,3.9200761,intermediate,intermediate,48.0
0.56083053,2.455408,intermediate,intermediate,48.0
-0.1906771,5.642963,intermediate,quiescent,16.0
-1.2391722,6.109917,quiescent,quiescent,16.0
2.3315325,1.0364286,proliferative,intermediate,48.0
-2.6160097,12.037656,quiescent,quiescent,0.0
1.2749795,0.1319618,quiescent,intermediate,32.0
8.549828,7.4953856,proliferative,proliferative,80.0
2.4378748,0.049794745,intermediate,intermediate,48.0
1.5990782,2.7638206,intermediate,intermediate,32.0
0.8508941,1.7463106,intermediate,intermediate,32.0
1.50812,3.8428693,intermediate,intermediate,48.0
1.2810673,2.1916752,intermediate,intermediate,48.0
-2.217161,2.5952053,intermediate,intermediate,32.0
7.3916645,3.4313338,proliferative,proliferative,80.0
-0.58209217,4.841132,intermediate,quiescent,16.0
0.21986865,4.3051558,intermediate,quiescent,16.0
7.4644985,8.778539,proliferative,proliferative,80.0
1.0097206,6.179011,intermediate,quiescent,16.0
2.945511,7.1758122,proliferative,proliferative,64.0
-1.5501157,4.425531,intermediate,quiescent,16.0
-3.0484898,9.379258,quiescent,quiescent,0.0
-1.578916,8.969706,quiescent,quiescent,0.0
8.277888,4.3267517,proliferative,proliferative,80.0
-2.0169318,9.193495,quiescent,quiescent,0.0
1.2499403,3.5474272,intermediate,intermediate,48.0
3.3854475,4.77174,proliferative,intermediate,80.0
5.307534,2.2574377,proliferative,proliferative,64.0
7.054947,3.889687,proliferative,proliferative,80.0
-0.0658976,8.854769,quiescent,quiescent,16.0
-0.14266036,2.0939608,intermediate,intermediate,64.0
0.036046427,7.176483,intermediate,quiescent,0.0
-0.22143084,1.6382238,intermediate,intermediate,64.0
5.3873596,1.8163395,proliferative,proliferative,48.0
2.2121346,5.054369,intermediate,intermediate,32.0
7.9040623,3.4120247,proliferative,proliferative,80.0
5.050071,6.1854467,proliferative,proliferative,16.0
-2.6802533,11.844195,quiescent,quiescent,0.0
2.8487244,1.7886837,intermediate,intermediate,32.0
0.6275181,6.649088,intermediate,quiescent,0.0
4.583002,2.8424284,proliferative,proliferative,48.0
6.646521,6.820407,proliferative,proliferative,64.0
1.5508677,1.6565111,intermediate,intermediate,32.0
-0.6871252,4.908443,intermediate,quiescent,16.0
-2.1647823,2.9067714,intermediate,intermediate,64.0
4.341855,-0.56460196,proliferative,intermediate,48.0
6.3709903,6.597715,proliferative,proliferative,48.0
2.2073734,-0.020259118,intermediate,intermediate,32.0
-0.38231346,0.7849933,intermediate,intermediate,32.0
3.708808,3.0307035,intermediate,proliferative,48.0
1.3473347,1.3894435,intermediate,intermediate,64.0
-1.292287,7.9256754,quiescent,quiescent,0.0
0.35595852,3.9853842,intermediate,intermediate,48.0
-0.45373031,7.865873,quiescent,quiescent,0.0
0.91332996,5.6638517,quiescent,quiescent,16.0
4.502953,-0.2606372,intermediate,proliferative,48.0
3.865946,2.275028,proliferative,proliferative,32.0
-1.9593822,2.2940001,intermediate,intermediate,64.0
5.527785,4.6813717,proliferative,proliferative,64.0
7.6582456,3.4720194,proliferative,proliferative,80.0
-1.9938215,5.2587485,intermediate,quiescent,16.0
-2.1571705,6.3768163,quiescent,quiescent,16.0
-1.5176646,4.0197988,intermediate,intermediate,48.0
6.8321724,7.0138307,proliferative,proliferative,80.0
6.4331574,3.2155795,proliferative,proliferative,80.0
0.56775784,1.8256726,intermediate,intermediate,64.0
-1.4102118,5.7419024,quiescent,quiescent,16.0
1.4171382,-0.42801225,intermediate,intermediate,48.0
1.20916,8.697827,quiescent,quiescent,0.0
-0.23393877,8.107212,intermediate,quiescent,0.0
-1.4454758,3.8178627,intermediate,intermediate,32.0
-1.4196512,4.5964546,intermediate,intermediate,32.0
1.33695,2.147905,intermediate,intermediate,48.0
0.97891843,9.607204,quiescent,quiescent,0.0
6.4452677,5.2518473,proliferative,proliferative,80.0
4.1614466,0.38405612,intermediate,intermediate,48.0
4.7342854,2.8913326,proliferative,proliferative,64.0
6.2776046,4.5375905,proliferative,proliferative,64.0
-0.5916884,8.484926,quiescent,quiescent,0.0
5.6618314,2.3575149,proliferative,proliferative,64.0
7.258106,3.1522708,proliferative,proliferative,64.0
6.2864733,3.7062764,proliferative,proliferative,64.0
6.50429,6.4509406,proliferative,proliferative,80.0
-0.5368854,2.2376266,intermediate,intermediate,48.0
8.649354,3.1118658,proliferative,proliferative,80.0
3.093065,-0.5383693,intermediate,intermediate,48.0
-1.4333647,5.8514853,intermediate,quiescent,16.0
8.22968,2.8405178,proliferative,proliferative,80.0
0.79995275,4.1861954,intermediate,intermediate,32.0
8.357797,8.264585,proliferative,proliferative,80.0
-0.0060406895,9.444645,quiescent,quiescent,0.0
8.79833,4.9559183,proliferative,proliferative,80.0
0.23121624,5.534094,intermediate,quiescent,32.0
8.674487,4.7896733,proliferative,proliferative,80.0
-0.29934236,2.228907,intermediate,intermediate,32.0
4.633826,3.0341132,proliferative,proliferative,48.0
0.41921827,1.6818191,intermediate,intermediate,48.0
8.940387,4.192151,proliferative,proliferative,64.0
-0.8845272,7.0461884,quiescent,quiescent,16.0
8.551161,7.938265,proliferative,proliferative,80.0
1.6328274,5.311078,quiescent,quiescent,16.0
1.5418481,2.8132646,intermediate,intermediate,48.0
1.1806813,1.2037632,intermediate,intermediate,48.0
8.188572,3.5912747,proliferative,proliferative,80.0
-0.7285117,7.5146046,quiescent,quiescent,16.0
7.32928,7.2150354,proliferative,proliferative,80.0
2.0239222,0.58726114,intermediate,intermediate,48.0
-0.32923198,2.1920276,intermediate,intermediate,32.0
4.6638303,6.6929283,proliferative,proliferative,16.0
-1.1695607,4.2999916,intermediate,intermediate,32.0
6.0848336,3.29928,proliferative,proliferative,80.0
-0.49596855,6.8271623,quiescent,quiescent,16.0
1.6807219,1.1923343,intermediate,intermediate,64.0
-1.0617738,4.2776456,intermediate,quiescent,48.0
7.662085,4.74355,proliferative,proliferative,64.0
-1.5360007,9.0065,quiescent,quiescent,0.0
-2.5310762,11.675383,quiescent,quiescent,16.0
-1.9433633,6.58441,quiescent,quiescent,16.0
-1.6201051,7.4093003,quiescent,quiescent,0.0
-1.5342569,9.64254,quiescent,quiescent,0.0
8.232123,6.9020386,proliferative,proliferative,80.0
5.788576,3.8900492,proliferative,proliferative,64.0
-0.5896074,1.1367381,intermediate,intermediate,64.0
0.20821224,5.1155314,quiescent,quiescent,16.0
-1.5606385,8.841034,quiescent,quiescent,0.0
7.630073,8.092266,proliferative,proliferative,80.0
8.903661,6.288715,proliferative,proliferative,80.0
6.30467,2.7761633,proliferative,proliferative,80.0
1.2433414,3.3286042,quiescent,quiescent,16.0
0.15749437,0.4525873,intermediate,intermediate,32.0
8.34942,5.0632725,proliferative,proliferative,80.0
0.48718482,1.5705643,intermediate,quiescent,16.0
8.701659,6.2836094,proliferative,proliferative,80.0
-1.4292636,8.930665,quiescent,quiescent,0.0
0.46735987,1.9076458,intermediate,intermediate,32.0
-1.9210118,6.90795,quiescent,quiescent,16.0
-1.0852281,2.1846623,intermediate,intermediate,48.0
2.1540074,-0.90130156,intermediate,intermediate,32.0
4.617109,1.9181327,proliferative,proliferative,48.0
-2.3986778,11.348385,quiescent,quiescent,0.0
0.5578121,7.144139,proliferative,quiescent,32.0
8.73133,3.895381,proliferative,proliferative,80.0
3.0433285,4.691941,proliferative,intermediate,64.0
-0.67140114,3.2084572,intermediate,intermediate,48.0
-1.4899468,4.275622,intermediate,intermediate,16.0
0.06769139,8.697284,quiescent,quiescent,0.0
1.7245923,1.7599813,intermediate,intermediate,64.0
-0.89101946,8.662297,quiescent,quiescent,0.0
8.031092,7.1973305,proliferative,proliferative,80.0
-1.0506762,6.7284102,intermediate,quiescent,0.0
0.34950396,5.9964356,intermediate,quiescent,16.0
0.62678975,4.0450196,intermediate,quiescent,16.0
-1.1854144,9.070471,quiescent,quiescent,0.0
-0.76096636,6.501862,quiescent,quiescent,16.0
4.3545184,2.055669,intermediate,proliferative,48.0
1.4072694,1.0194818,intermediate,intermediate,64.0
-0.22368555,6.1892905,intermediate,quiescent,16.0
-0.14481357,5.9859123,intermediate,quiescent,16.0
-0.4917434,3.303589,intermediate,intermediate,32.0
8.543047,5.815503,proliferative,proliferative,80.0
-2.3637662,8.96087,quiescent,quiescent,0.0
0.51403,3.2505596,intermediate,intermediate,32.0
-0.56812525,9.728832,quiescent,quiescent,0.0
1.537892,-0.111723624,intermediate,intermediate,32.0
-1.2740831,4.160982,intermediate,quiescent,16.0
3.1388652,1.9737939,intermediate,proliferative,48.0
-0.8414487,7.0400267,quiescent,quiescent,16.0
4.4196095,1.0362566,intermediate,proliferative,64.0
7.088304,2.9780657,proliferative,proliferative,64.0
2.1263268,4.9475484,proliferative,intermediate,16.0
-2.3057797,1.9830345,quiescent,quiescent,80.0
6.287176,2.2626758,proliferative,proliferative,64.0
0.7836215,1.552644,intermediate,intermediate,64.0
6.0350094,4.389365,proliferative,proliferative,48.0
2.398643,2.3118048,intermediate,intermediate,32.0
3.7541223,-0.43975967,proliferative,intermediate,64.0
0.2787323,9.068573,quiescent,quiescent,0.0
0.9218544,-0.17859372,intermediate,intermediate,32.0
0.093496874,1.7279438,intermediate,intermediate,64.0
8.055781,8.397888,proliferative,proliferative,80.0
0.13474114,4.0312634,intermediate,quiescent,48.0
-1.9084867,8.197504,quiescent,quiescent,0.0
2.7164156,4.8615584,proliferative,intermediate,80.0
3.6993403,3.2600398,proliferative,proliferative,48.0
3.795253,2.9312525,intermediate,proliferative,64.0
-1.3235551,4.7039785,intermediate,intermediate,32.0
1.5685669,1.9764932,intermediate,intermediate,48.0
1.0096251,7.8644767,quiescent,quiescent,0.0
-0.399058,6.3425884,quiescent,quiescent,16.0
3.3434415,3.0478115,proliferative,proliferative,64.0
2.6750662,2.0271575,intermediate,intermediate,32.0
-1.5601261,7.9638786,quiescent,quiescent,0.0
-2.2641966,9.27111,quiescent,quiescent,0.0
-0.12766089,1.5795752,intermediate,intermediate,32.0
-1.7633545,7.006713,quiescent,quiescent,16.0
7.7047324,7.113764,proliferative,proliferative,80.0
6.9527707,2.174135,proliferative,proliferative,80.0
0.20925239,5.3780694,intermediate,intermediate,48.0
-0.85999644,2.870093,intermediate,intermediate,48.0
-1.7244531,5.930972,quiescent,quiescent,16.0
4.27628,1.3345053,proliferative,proliferative,48.0
6.043446,5.9827504,proliferative,proliferative,64.0
-0.06712304,4.612504,intermediate,intermediate,48.0
3.8117485,2.6547384,proliferative,intermediate,48.0
-0.9168631,4.583301,intermediate,quiescent,32.0
-1.2065377,3.889062,intermediate,intermediate,16.0
3.476007,4.999644,proliferative,intermediate,80.0
2.7665217,-0.36884356,intermediate,intermediate,48.0
5.171085,3.3387094,proliferative,proliferative,64.0
2.4655964,1.3257606,intermediate,intermediate,32.0
-0.26912987,7.0751834,intermediate,quiescent,16.0
1.7719325,-0.7929021,intermediate,intermediate,48.0
2.186223,7.442334,quiescent,quiescent,0.0
-1.4681981,6.5797944,quiescent,quiescent,16.0
1.1321374,3.5123677,intermediate,intermediate,48.0
7.082932,2.9503767,proliferative,proliferative,80.0
0.6704439,-0.29965463,intermediate,intermediate,32.0
7.22964,4.5534606,proliferative,proliferative,64.0
6.2976236,4.3509665,proliferative,proliferative,64.0
0.10962986,5.8386745,quiescent,quiescent,16.0
1.4442883,-0.663895,intermediate,intermediate,48.0
0.13775556,6.971768,proliferative,quiescent,16.0
-1.7907552,7.7735806,quiescent,quiescent,0.0
-1.2447146,2.2502036,intermediate,intermediate,32.0
-2.0560257,2.3452885,quiescent,intermediate,64.0
1.9319334,2.3906093,intermediate,intermediate,48.0
-1.2407863,4.361449,intermediate,intermediate,32.0
1.1056609,8.110552,quiescent,quiescent,0.0
-1.6584277,7.2864833,quiescent,quiescent,0.0
-1.673245,5.509731,quiescent,quiescent,16.0
8.595274,5.36342,proliferative,proliferative,80.0
7.8657937,4.591965,proliferative,proliferative,64.0
3.2307901,-0.16576993,intermediate,intermediate,48.0
1.3594897,5.741281,intermediate,intermediate,32.0
-1.002772,6.677411,quiescent,quiescent,16.0
-2.2077608,5.008822,quiescent,quiescent,16.0
-1.6653275,6.240538,quiescent,quiescent,16.0
0.9591383,1.2211081,intermediate,intermediate,48.0
-0.5992951,4.7659173,quiescent,quiescent,16.0
5.312087,1.2529033,proliferative,proliferative,64.0
1.2964455,6.5429106,quiescent,quiescent,16.0
2.5417457,-0.25777984,intermediate,intermediate,32.0
-2.3539262,12.19273,quiescent,quiescent,0.0
1.838473,1.0813134,proliferative,intermediate,64.0
-0.5675195,1.4660228,intermediate,intermediate,48.0
6.0700507,2.4339447,proliferative,proliferative,80.0
1.9301858,-0.7728755,intermediate,intermediate,64.0
4.240608,5.5629444,proliferative,proliferative,64.0
6.2452164,7.973459,proliferative,proliferative,80.0
7.406397,8.865781,proliferative,proliferative,80.0
1.3239696,0.25660276,intermediate,quiescent,32.0
4.4386163,1.6988634,proliferative,proliferative,48.0
0.26478788,5.920765,quiescent,intermediate,32.0
0.5818803,1.3338293,intermediate,intermediate,32.0
6.135538,3.0000818,proliferative,proliferative,64.0
1.6766192,0.02226653,intermediate,intermediate,32.0
2.6085255,5.545247,intermediate,intermediate,16.0
6.9019923,4.251693,proliferative,proliferative,64.0
5.7216067,2.193458,proliferative,proliferative,64.0
4.675196,1.6251631,intermediate,proliferative,48.0
1.5013775,0.90296835,intermediate,intermediate,48.0
0.42118478,4.0877557,quiescent,quiescent,16.0
5.4281673,2.918216,proliferative,proliferative,64.0
-2.4261966,9.96683,quiescent,quiescent,0.0
-1.4319439,7.925392,quiescent,quiescent,0.0
0.53459525,0.14552642,intermediate,intermediate,32.0
-1.3622522,6.655534,quiescent,quiescent,16.0
-1.2903147,2.0486503,intermediate,intermediate,32.0
-1.1295698,7.8276987,quiescent,quiescent,0.0
-2.1657228,5.1913466,intermediate,quiescent,16.0
-2.2877493,5.5574117,intermediate,quiescent,16.0
-0.96392417,7.062992,quiescent,quiescent,16.0
1.9200243,0.78184974,intermediate,intermediate,48.0
2.934824,-0.26192474,intermediate,intermediate,48.0
2.286808,1.7863777,intermediate,intermediate,64.0
5.528553,2.6456249,proliferative,proliferative,64.0
3.424488,-1.2872031,intermediate,intermediate,48.0
8.574504,3.75901,proliferative,proliferative,80.0
-1.1891034,11.45069,quiescent,quiescent,16.0
-1.0443643,4.4491405,intermediate,intermediate,32.0
2.2258956,2.4375768,intermediate,intermediate,48.0
-1.4411443,4.6770115,intermediate,quiescent,48.0
7.8669734,4.023293,proliferative,proliferative,80.0
5.0403905,5.693713,proliferative,proliferative,48.0
1.7839833,6.27357,quiescent,quiescent,16.0
7.6083326,5.378256,proliferative,proliferative,80.0
-2.566337,7.0866985,quiescent,quiescent,16.0
0.77364266,6.203938,quiescent,quiescent,16.0
-1.364269,8.027391,quiescent,quiescent,0.0
-1.567698,2.7037442,intermediate,intermediate,64.0
-1.1185917,1.6993892,intermediate,intermediate,32.0
8.007974,8.04045,proliferative,proliferative,80.0
7.858727,4.697688,proliferative,proliferative,80.0
6.4044266,6.547562,proliferative,proliferative,64.0
0.6855725,6.9861093,intermediate,quiescent,0.0
1.5527637,0.31217965,intermediate,intermediate,64.0
8.724179,4.8660965,proliferative,proliferative,80.0
2.9815543,2.266744,intermediate,intermediate,48.0
5.7231865,4.626696,proliferative,proliferative,64.0
-2.3064654,9.388509,quiescent,quiescent,0.0
5.648076,8.086536,proliferative,proliferative,80.0
3.0993648,-0.8730074,intermediate,intermediate,64.0
3.8580842,1.2645022,intermediate,proliferative,48.0
9.005515,5.280723,proliferative,proliferative,80.0
5.2520537,2.3090196,proliferative,proliferative,64.0
-2.092896,6.8860483,quiescent,quiescent,16.0
-1.5315052,5.782884,quiescent,quiescent,16.0
4.066171,-0.8437676,intermediate,intermediate,48.0
1.9464896,0.38070345,intermediate,intermediate,48.0
0.40188187,3.8960428,intermediate,intermediate,48.0
0.11427984,2.829044,intermediate,intermediate,48.0
2.4205966,2.134167,intermediate,intermediate,32.0
-1.9712687,6.1151943,quiescent,quiescent,16.0
-1.1735891,11.033817,proliferative,proliferative,16.0
-0.28294444,1.4252251,intermediate,quiescent,16.0
5.1281414,1.8779552,proliferative,proliferative,64.0
