x_wt,y_wt,time,x_ko,y_ko,pop_wt,pop_ko
2.0087397,7.960726,0.0,7.067106,3.507337,intermediate,proliferative
6.074256,8.388496,0.0,8.220015,5.2776394,intermediate,proliferative
6.420129,9.175901,0.0,7.206617,4.273144,proliferative,intermediate
7.1613617,4.7406816,0.0,12.280749,4.573038,intermediate,proliferative
6.07884,7.205251,0.0,6.3167505,5.85815,proliferative,proliferative
5.7689853,7.634433,0.0,10.77939,6.2907243,intermediate,intermediate
11.747322,6.50245,0.0,11.2286005,5.67412,quiescent,intermediate
7.7890577,5.398349,0.0,7.2526913,4.967347,proliferative,proliferative
5.7370825,5.840505,0.0,9.4751215,3.0184333,intermediate,proliferative
6.0641723,7.8708725,0.0,1.8190072,7.613592,intermediate,intermediate
6.8043003,8.7934675,0.0,11.182306,1.4510407,quiescent,quiescent
11.484565,8.041554,0.0,6.93029,9.554345,intermediate,intermediate
6.2421603,7.2129617,0.0,9.08113,6.2137117,quiescent,proliferative
12.461935,5.88879,0.0,1.6513767,6.767254,quiescent,intermediate
7.5987706,4.95098,0.0,7.281477,6.9119024,proliferative,proliferative
11.632036,6.2997026,0.0,10.589287,4.2704268,quiescent,proliferative
10.890882,5.9382744,0.0,6.3511257,6.1165967,intermediate,proliferative
7.36773,10.303848,0.0,6.3310113,7.772121,intermediate,intermediate
8.657285,5.2280216,0.0,9.539755,6.316603,proliferative,intermediate
10.647101,6.3302364,0.0,8.3153925,4.4671283,intermediate,intermediate
9.048349,2.8501012,0.0,7.5999813,3.286877,intermediate,intermediate
5.654643,6.16457,0.0,1.4389153,7.120838,proliferative,proliferative
5.800951,7.6787667,0.0,9.077199,3.1281617,quiescent,proliferative
12.094195,4.8851657,0.0,11.660183,-0.040933248,quiescent,intermediate
6.482452,6.3828764,0.0,1.6669332,7.4839225,intermediate,quiescent
9.558008,3.8401299,0.0,7.3186145,3.853044,intermediate,intermediate
7.145866,7.679144,0.0,10.641095,6.1886754,intermediate,intermediate
10.703141,6.894706,0.0,7.4929776,4.835861,intermediate,intermediate
6.007612,6.2011776,0.0,11.455257,1.710439,proliferative,intermediate
10.711386,2.9743338,0.0,7.1040516,8.044846,quiescent,quiescent
12.864509,1.9708604,0.0,10.581091,1.7047966,intermediate,intermediate
9.840949,8.028467,0.0,6.317367,6.7285237,proliferative,proliferative
10.126689,9.796051,0.0,7.3915215,10.296691,proliferative,intermediate
11.611066,3.2010238,0.0,7.884293,6.2990823,quiescent,quiescent
12.359984,4.0076776,0.0,9.562837,4.44813,intermediate,proliferative
12.493357,5.097562,0.0,9.772062,4.8509502,intermediate,quiescent
